security_code,security_name_current,year,signals,evidence,is_delisted,resolution,original_source,detected_at_utc,in_judgment_queue
600287,苏豪时尚,2016,B,FY 加权ROE 2.82 与归母净利 -0.82亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600287,苏豪时尚,2017,B,FY 加权ROE 4.35 与归母净利 -0.18亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600291,退市西水,2021,A,年报营收0.03亿<三季报累计1.04亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600306,退市商城,2023,A,年报营收1.01亿<三季报累计1.57亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600310,广西能源,2020,A,年报营收187.54亿<三季报累计233.12亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600318,新力金融,2006,B,FY 加权ROE 9.61 与归母净利 -0.09亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600319,亚星化学,2016,B,FY 加权ROE -18.84 与归母净利 0.27亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600322,津投城开,2023,A,年报营收30.53亿<三季报累计37.23亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600331,宏达股份,2018,A,年报营收26.90亿<三季报累计35.50亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600335,国机汽车,2009,B,FY 加权ROE 4.3 与归母净利 -0.72亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600335,国机汽车,2010,B,Q3 加权ROE -8.061 与归母净利 1.10亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600335,国机汽车,2011,B,Q1 加权ROE -4.1644 与归母净利 0.62亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600339,中油工程,2005,A,年报营收10.92亿<三季报累计12.35亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600345,长江通信,2023,B,Q1 加权ROE 1.31 与归母净利 -0.02亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600346,恒力石化,2014,B,FY 加权ROE 6.37 与归母净利 -1.91亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600348,华阳股份,2012,A,年报营收301.16亿<三季报累计517.58亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600354,敦煌种业,2017,B,Q1 加权ROE -4.87 与归母净利 2.74亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600355,*ST精伦,2025,A,年报营收1.10亿<三季报累计2.29亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600358,国旅联合,2002,A,年报营收0.75亿<三季报累计0.86亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600358,国旅联合,2004,A,年报营收3.28亿<三季报累计3.92亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600359,新农开发,2018,B,Q1 加权ROE 1.2 与归母净利 -0.08亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600361,创新新材,2022,B,Q3 加权ROE -8.92 与归母净利 8.64亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600372,中航机载,2006,A,年报营收23.78亿<三季报累计30.37亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600373,中文传媒,2008,B,FY 加权ROE 17.03 与归母净利 -1.39亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600373,中文传媒,2010,B,Q1 加权ROE -10.727 与归母净利 1.33亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600375,汉马科技,2024,B,FY 加权ROE -21.27 与归母净利 1.57亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600385,退市金泰,2002,A,年报营收0.28亿<三季报累计0.83亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600385,退市金泰,2003,A,年报营收0.10亿<三季报累计0.12亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600385,退市金泰,2005,A,年报营收0.01亿<三季报累计0.02亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600390,五矿资本,2014,B,FY 加权ROE 6.31 与归母净利 -0.28亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600392,盛和资源,2010,B,FY 加权ROE 91.63 与归母净利 -0.88亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600392,盛和资源,2012,B,Q1 加权ROE -5.82 与归母净利 0.12亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600401,退市海润,2011,B,H1 加权ROE -3.26 与归母净利 2.31亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600403,大有能源,2011,B,Q1 加权ROE -1.86 与归母净利 3.62亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600421,退市华嵘,2007,A,年报营收0.18亿<三季报累计1.08亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600421,退市华嵘,2012,A,年报营收0.08亿<三季报累计0.22亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600421,退市华嵘,2013,A+B,年报营收0.08亿<三季报累计0.92亿；FY 加权ROE -38.09 与归母净利 0.13亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600423,*ST柳化,2017,B,Q1 加权ROE -976.74 与归母净利 0.41亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600435,北方导航,2008,B,H1 加权ROE -2.096 与归母净利 0.40亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600455,博通股份,2006,B,FY 加权ROE 3.74 与归母净利 -0.04亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600462,退市九有,2012,B,FY 加权ROE -125.98 与归母净利 6.14亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600462,退市九有,2014,B,Q1 加权ROE -1.8 与归母净利 0.06亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600462,退市九有,2020,B,FY 加权ROE -221.22 与归母净利 0.20亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600462,退市九有,2024,B,H1 加权ROE -143.57 与归母净利 0.11亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600476,*ST湘邮,2021,B,Q1 加权ROE 1.77 与归母净利 -0.04亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600485,*ST信威,2012,B,FY 加权ROE 33.16 与归母净利 -0.45亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600485,*ST信威,2017,A,年报营收6.47亿<三季报累计23.27亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600490,鹏欣资源,2024,A,年报营收18.75亿<三季报累计32.56亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600490,鹏欣资源,2025,A,年报营收34.11亿<三季报累计41.29亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600503,华丽家族,2007,B,H1 加权ROE -1.7 与归母净利 0.68亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600507,方大特钢,2006,A,年报营收31.35亿<三季报累计37.62亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600516,方大炭素,2013,B,FY 加权ROE -4.37 与归母净利 2.36亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600518,康美药业,2017,A,年报营收175.79亿<三季报累计195.15亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600518,康美药业,2021,B,FY 加权ROE -120.39 与归母净利 79.18亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600532,退市未来,2010,B,FY 加权ROE 24.29 与归母净利 -0.60亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600532,退市未来,2020,B,FY 加权ROE -13.04 与归母净利 0.16亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600532,退市未来,2021,A,年报营收6.97亿<三季报累计7.35亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600532,退市未来,2022,A,年报营收1.66亿<三季报累计10.04亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600537,*ST亿晶,2011,B,H1 加权ROE -1.83 与归母净利 3.90亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600540,新赛股份,2017,A,年报营收11.03亿<三季报累计12.29亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600540,新赛股份,2023,B,Q3 加权ROE -2.74 与归母净利 0.14亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600547,山东黄金,2019,A,年报营收626.31亿<三季报累计649.42亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600555,退市海创,2009,B,Q3 加权ROE -2.74 与归母净利 0.19亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600556,天下秀,2010,A,年报营收0.00亿<三季报累计0.00亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600568,ST中珠,2005,A,年报营收8.11亿<三季报累计13.30亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600575,淮河能源,2014,B,FY 加权ROE 2.8 与归母净利 -22.54亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600576,祥源文旅,2013,A,年报营收0.80亿<三季报累计0.82亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600576,祥源文旅,2019,A,年报营收4.22亿<三季报累计4.37亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600576,祥源文旅,2020,A,年报营收2.32亿<三季报累计2.69亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600589,大位科技,2021,A,年报营收7.80亿<三季报累计7.98亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600593,大连圣亚,2019,B,H1 加权ROE 1.49 与归母净利 -0.02亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600597,光明乳业,2015,A,年报营收193.73亿<三季报累计204.24亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600603,广汇物流,2014,B,FY 加权ROE 37.77 与归母净利 -0.24亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600604,市北高新,2001,B,FY 加权ROE 2.05 与归母净利 -0.06亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600604,市北高新,2010,B,FY 加权ROE 8.84 与归母净利 -0.91亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600608,退市沪科,2012,B,FY 加权ROE -1.13 与归母净利 0.26亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600610,中毅达,2015,A,年报营收0.67亿<三季报累计1.45亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600610,中毅达,2017,A,年报营收0.31亿<三季报累计4.41亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600610,中毅达,2019,B,FY 加权ROE -5.52 与归母净利 0.26亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600613,神奇制药,2002,A,年报营收0.13亿<三季报累计0.15亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600617,国新能源,2006,B,FY 加权ROE 18.73 与归母净利 -0.04亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600617,国新能源,2012,B,FY 加权ROE -14.33 与归母净利 2.14亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600620,天宸股份,2012,A,年报营收0.53亿<三季报累计1.18亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600624,ST复华,2013,B,FY 加权ROE 5.728 与归母净利 -0.04亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600630,龙头股份,2006,B,FY 加权ROE 1.782 与归母净利 -0.63亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600633,浙数文化,2009,B,FY 加权ROE 24.44 与归母净利 -0.19亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600633,浙数文化,2011,B,H1 加权ROE -10.94 与归母净利 1.22亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600637,东方明珠,2010,A,年报营收9.34亿<三季报累计16.39亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600640,国脉文化,2010,B,FY 加权ROE 1.1284 与归母净利 -0.14亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600646,ST国嘉,2000,B,FY 加权ROE 12.48 与归母净利 -0.32亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600647,退市同达,1998,B,FY 加权ROE 53.34 与归母净利 -0.26亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600647,退市同达,2003,B,FY 加权ROE -141.76 与归母净利 0.14亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600647,退市同达,2019,A,年报营收0.03亿<三季报累计0.15亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600654,中安科,2013,A,年报营收8.12亿<三季报累计15.26亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600654,中安科,2022,B,FY 加权ROE 20.84 与归母净利 -3.36亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600656,退市博元,2004,B,FY 加权ROE 4.36 与归母净利 -0.44亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600656,退市博元,2009,A,年报营收0.02亿<三季报累计0.06亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600656,退市博元,2013,A,年报营收1.55亿<三季报累计1.60亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600656,退市博元,2014,A,年报营收0.49亿<三季报累计1.23亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600656,退市博元,2022,B,FY 加权ROE 4.61 与归母净利 -0.06亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600659,*ST花雕,2017,B,FY 加权ROE 247.2 与归母净利 -1.93亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600669,*ST鞍成,2004,A,年报营收-0.00亿<三季报累计0.00亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600670,*ST斯达,2005,A,年报营收-0.00亿<三季报累计0.01亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600672,*ST华圣,2002,A,年报营收1.32亿<三季报累计2.50亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600672,*ST华圣,2004,A,年报营收0.00亿<三季报累计0.03亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600677,*ST航通,2006,B,H1 加权ROE 1.47 与归母净利 -0.57亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600677,*ST航通,2016,B,FY 加权ROE 2.38 与归母净利 -11.15亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600677,*ST航通,2018,B,H1 加权ROE 2.54 与归母净利 -1.82亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600678,ST金顶,1998,B,FY 加权ROE 2.098 与归母净利 -0.23亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600680,*ST上普,2007,A,年报营收4.97亿<三季报累计6.19亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600683,京投发展,2022,B,FY 加权ROE -4.08 与归母净利 2.02亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600683,京投发展,2023,B,Q3 加权ROE -6.21 与归母净利 0.71亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600685,中船防务,2012,B,FY 加权ROE -20.85 与归母净利 0.10亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600686,金龙汽车,2023,B,H1 加权ROE -1.07 与归母净利 0.47亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600691,潞化科技,2015,B,H1 加权ROE -6.89 与归母净利 0.40亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600696,退市岩石,2000,B,FY 加权ROE 2.09 与归母净利 -0.15亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600696,退市岩石,2007,A,年报营收1.56亿<三季报累计1.85亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600696,退市岩石,2016,A,年报营收0.50亿<三季报累计0.54亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600698,湖南天雁,2006,B,FY 加权ROE 1.51 与归母净利 -0.95亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600698,湖南天雁,2011,B,Q1 加权ROE -11.41 与归母净利 0.01亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600700,*ST数码,2005,A,年报营收1.82亿<三季报累计3.44亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600701,退市工新,2018,A,年报营收3.32亿<三季报累计10.44亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600701,退市工新,2020,A,年报营收2.83亿<三季报累计3.19亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600703,三安光电,1998,B,FY 加权ROE 11.5 与归母净利 -0.40亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600703,三安光电,2004,A,年报营收2.04亿<三季报累计3.01亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600703,三安光电,2005,A,年报营收0.47亿<三季报累计1.59亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600705,中航产融,2006,A,年报营收1.53亿<三季报累计4.36亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600708,光明地产,1998,B,FY 加权ROE 1.15 与归母净利 -0.42亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600709,ST生态,2000,B,FY 加权ROE 21.99 与归母净利 -0.11亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600709,ST生态,2001,B,H1 加权ROE 7.97 与归母净利 -0.33亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600710,苏美达,2014,B,FY 加权ROE 1.06 与归母净利 -1.80亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600711,盛屯矿业,2004,B,FY 加权ROE 10.02 与归母净利 -0.12亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600711,盛屯矿业,2005,A,年报营收0.18亿<三季报累计0.96亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600711,盛屯矿业,2009,B,H1 加权ROE 149.06 与归母净利 -0.11亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600712,南宁百货,2006,B,FY 加权ROE 1.51 与归母净利 -0.01亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600715,文投控股,2010,A,年报营收0.00亿<三季报累计0.07亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600716,凤凰股份,2007,B,FY 加权ROE -37.89 与归母净利 0.20亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600716,凤凰股份,2008,A,年报营收3.13亿<三季报累计10.03亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600721,百花医药,2001,A,年报营收0.39亿<三季报累计0.42亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
