snapshot,sample,arm,reference,metric,level,paired_delta,positive,n
原快照,剔除A,SB1_BUY3,BASE,单票权重P90,0.7081445,-0.003905500000000006,4,14
原快照,剔除A,SB1_BUY3,BASE,单票权重最大,0.9495035000000001,-0.0038345000000000184,3,14
原快照,剔除A,SB1_BUY3,BASE,前三权重中位,1.3575545,0.010391500000000109,11,14
原快照,剔除A,SB1_BUY3,BASE,单票超60%天数占比,0.620718,-0.007509500000000058,5,14
原快照,剔除A,SB1_BUY3,BASE,滚动3年年化中位,0.443625,0.009767999999999999,10,14
原快照,剔除A,SB1_BUY3,BASE,滚动3年回撤中位,0.452278,-0.000821499999999975,4,14
原快照,剔除A,SB1_BUY3,BASE,滚动3年Calmar中位,1.0266039999999998,0.01574450000000005,9,14
原快照,剔除A,SB1_BUY3,BASE,滚动3年Sharpe中位,1.0758265,0.03869699999999987,10,14
原快照,剔除A,SB1_BUY3,BASE,滚动3年为负的窗口占比,0.0,0.0,1,14
原快照,剔除A,SB1_BUY3,BASE,滚动5年年化中位,0.454159,0.017380499999999993,12,14
原快照,剔除A,SB1_BUY3,BASE,滚动5年年化P25,0.3682995,0.011894000000000016,12,14
原快照,剔除A,SB1_BUY3,BASE,滚动5年年化最差,0.100688,0.00795499999999999,10,14
原快照,剔除A,SB1_BUY3,BASE,滚动5年回撤中位,0.5444975000000001,-0.0004069999999999907,4,14
原快照,剔除A,SB1_BUY3,BASE,滚动5年Calmar中位,0.8229055000000001,0.028563499999999964,11,14
原快照,剔除A,SB1_BUY3,BASE,滚动5年Sharpe中位,0.9860155,0.02685749999999998,10,14
原快照,剔除A,SB1_BUY3,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
原快照,剔除A,SB1_BUY3,BASE,滚动5年窗口数,102.0,0.0,0,14
原快照,剔除A,SB1_BUY3,BASE,互不重叠5年块中位,0.5951115,0.003498500000000071,8,14
原快照,剔除A,SB1_BUY3,BASE,滚动10年年化中位,0.436257,0.008869999999999989,12,14
原快照,剔除A,SB1_BUY3,BASE,滚动10年窗口数,42.0,0.0,0,14
原快照,剔除A,SB1_BUY3,BASE,逐年收益中位,0.4410765,0.004405999999999993,8,14
原快照,剔除A,SB1_BUY3,BASE,逐年为正比例,0.7846155,0.0,3,14
原快照,剔除A,SB1_BUY3,BASE,逐年最差,-0.201552,0.0,6,14
原快照,剔除A,SB1_BUY3,BASE,完整自然年数,12.5,0.0,0,14
原快照,剔除A,SB1_BUY3,SB1,年化,0.439172,0.010266500000000012,11,14
原快照,剔除A,SB1_BUY3,SB1,最大回撤,0.639469,-0.0078125,5,14
原快照,剔除A,SB1_BUY3,SB1,Sharpe,0.9423444999999999,0.04316600000000004,11,14
原快照,剔除A,SB1_BUY3,SB1,Calmar,0.66735,0.025607500000000005,11,14
原快照,剔除A,SB1_BUY3,SB1,平均仓位,1.582398,-0.004754499999999995,5,14
原快照,剔除A,SB1_BUY3,SB1,年均换手,5.616118,-0.37381449999999994,0,14
原快照,剔除A,SB1_BUY3,SB1,持仓数中位,7.0,0.0,0,14
原快照,剔除A,SB1_BUY3,SB1,单票权重中位,0.6159935,0.0016450000000000076,9,14
原快照,剔除A,SB1_BUY3,SB1,单票权重P90,0.7081445,-0.004330999999999974,6,14
原快照,剔除A,SB1_BUY3,SB1,单票权重最大,0.9495035000000001,-0.003161000000000025,4,14
原快照,剔除A,SB1_BUY3,SB1,前三权重中位,1.3575545,0.007634999999999947,8,14
原快照,剔除A,SB1_BUY3,SB1,单票超60%天数占比,0.620718,-0.004815000000000014,6,14
原快照,剔除A,SB1_BUY3,SB1,滚动3年年化中位,0.443625,0.02061550000000001,12,14
原快照,剔除A,SB1_BUY3,SB1,滚动3年回撤中位,0.452278,-0.0006305000000000338,3,14
原快照,剔除A,SB1_BUY3,SB1,滚动3年Calmar中位,1.0266039999999998,0.07987550000000004,12,14
原快照,剔除A,SB1_BUY3,SB1,滚动3年Sharpe中位,1.0758265,0.05848900000000001,10,14
原快照,剔除A,SB1_BUY3,SB1,滚动3年为负的窗口占比,0.0,0.0,1,14
原快照,剔除A,SB1_BUY3,SB1,滚动5年年化中位,0.454159,0.019947999999999994,13,14
原快照,剔除A,SB1_BUY3,SB1,滚动5年年化P25,0.3682995,0.015844999999999998,12,14
原快照,剔除A,SB1_BUY3,SB1,滚动5年年化最差,0.100688,0.012447,11,14
原快照,剔除A,SB1_BUY3,SB1,滚动5年回撤中位,0.5444975000000001,-0.0005215000000000358,3,14
原快照,剔除A,SB1_BUY3,SB1,滚动5年Calmar中位,0.8229055000000001,0.041935,12,14
原快照,剔除A,SB1_BUY3,SB1,滚动5年Sharpe中位,0.9860155,0.05315450000000005,11,14
原快照,剔除A,SB1_BUY3,SB1,滚动5年为负的窗口占比,0.0,0.0,1,14
原快照,剔除A,SB1_BUY3,SB1,滚动5年窗口数,102.0,0.0,0,14
原快照,剔除A,SB1_BUY3,SB1,互不重叠5年块中位,0.5951115,0.009184499999999984,10,14
原快照,剔除A,SB1_BUY3,SB1,滚动10年年化中位,0.436257,0.016633499999999996,12,14
原快照,剔除A,SB1_BUY3,SB1,滚动10年窗口数,42.0,0.0,0,14
原快照,剔除A,SB1_BUY3,SB1,逐年收益中位,0.4410765,0.013929999999999998,11,14
原快照,剔除A,SB1_BUY3,SB1,逐年为正比例,0.7846155,0.0,2,14
原快照,剔除A,SB1_BUY3,SB1,逐年最差,-0.201552,0.0008854999999999974,7,14
原快照,剔除A,SB1_BUY3,SB1,完整自然年数,12.5,0.0,0,14
原快照,剔除A,BUY4,BASE,年化,0.43526299999999996,-0.010984499999999953,4,14
原快照,剔除A,BUY4,BASE,最大回撤,0.6505755,-7.799999999999474e-05,5,14
原快照,剔除A,BUY4,BASE,Sharpe,0.9796974999999999,-0.025410000000000044,4,14
原快照,剔除A,BUY4,BASE,Calmar,0.6812590000000001,-0.01835199999999998,5,14
原快照,剔除A,BUY4,BASE,平均仓位,1.5845105,-0.0009304999999999453,5,14
原快照,剔除A,BUY4,BASE,年均换手,5.8739285,-0.07853699999999986,4,14
原快照,剔除A,BUY4,BASE,持仓数中位,7.0,0.0,1,14
原快照,剔除A,BUY4,BASE,单票权重中位,0.6160635,0.001611499999999988,12,14
原快照,剔除A,BUY4,BASE,单票权重P90,0.7044539999999999,-0.0012420000000000209,5,14
原快照,剔除A,BUY4,BASE,单票权重最大,0.9499795,-0.0002630000000000132,5,14
原快照,剔除A,BUY4,BASE,前三权重中位,1.3587425,0.01146349999999996,9,14
原快照,剔除A,BUY4,BASE,单票超60%天数占比,0.628994,0.011262999999999967,10,14
原快照,剔除A,BUY4,BASE,滚动3年年化中位,0.42589350000000004,-0.011924500000000005,4,14
原快照,剔除A,BUY4,BASE,滚动3年回撤中位,0.4675905,-2.000000000002e-06,5,14
原快照,剔除A,BUY4,BASE,滚动3年Calmar中位,0.9171385,-0.03237499999999999,4,14
原快照,剔除A,BUY4,BASE,滚动3年Sharpe中位,0.9804649999999999,-0.046053999999999984,4,14
原快照,剔除A,BUY4,BASE,滚动3年为负的窗口占比,0.0,0.0,1,14
原快照,剔除A,BUY4,BASE,滚动5年年化中位,0.42915749999999997,-0.003746499999999986,4,14
原快照,剔除A,BUY4,BASE,滚动5年年化P25,0.352246,-0.0010074999999999945,6,14
原快照,剔除A,BUY4,BASE,滚动5年年化最差,0.10271050000000001,0.0019300000000000012,9,14
原快照,剔除A,BUY4,BASE,滚动5年回撤中位,0.544566,-6.999999999979245e-06,7,14
原快照,剔除A,BUY4,BASE,滚动5年Calmar中位,0.7654195,-0.01969150000000003,3,14
原快照,剔除A,BUY4,BASE,滚动5年Sharpe中位,0.943828,-0.021750000000000047,5,14
原快照,剔除A,BUY4,BASE,滚动5年为负的窗口占比,0.0,0.0,2,14
原快照,剔除A,BUY4,BASE,滚动5年窗口数,102.0,0.0,0,14
原快照,剔除A,BUY4,BASE,互不重叠5年块中位,0.5805235,-0.011005000000000015,6,14
原快照,剔除A,BUY4,BASE,滚动10年年化中位,0.41445,-0.008096500000000006,5,14
原快照,剔除A,BUY4,BASE,滚动10年窗口数,42.0,0.0,0,14
原快照,剔除A,BUY4,BASE,逐年收益中位,0.40438799999999997,-0.014393500000000031,5,14
原快照,剔除A,BUY4,BASE,逐年为正比例,0.7482519999999999,0.0,0,14
原快照,剔除A,BUY4,BASE,逐年最差,-0.20087300000000002,0.0,6,14
原快照,剔除A,BUY4,BASE,完整自然年数,12.5,0.0,0,14
原快照,剔除A,BUY4,SB1,年化,0.43526299999999996,-0.005944999999999978,5,14
原快照,剔除A,BUY4,SB1,最大回撤,0.6505755,0.0009045000000000025,7,14
原快照,剔除A,BUY4,SB1,Sharpe,0.9796974999999999,-0.011128999999999944,6,14
原快照,剔除A,BUY4,SB1,Calmar,0.6812590000000001,-0.0030565000000000175,7,14
原快照,剔除A,BUY4,SB1,平均仓位,1.5845105,-0.00141150000000001,4,14
原快照,剔除A,BUY4,SB1,年均换手,5.8739285,-0.11095100000000002,5,14
原快照,剔除A,BUY4,SB1,持仓数中位,7.0,0.0,1,14
原快照,剔除A,BUY4,SB1,单票权重中位,0.6160635,0.0033655000000000213,11,14
原快照,剔除A,BUY4,SB1,单票权重P90,0.7044539999999999,0.0020769999999999955,8,14
原快照,剔除A,BUY4,SB1,单票权重最大,0.9499795,-0.0007909999999999862,6,14
原快照,剔除A,BUY4,SB1,前三权重中位,1.3587425,0.005112499999999964,10,14
原快照,剔除A,BUY4,SB1,单票超60%天数占比,0.628994,0.021318000000000004,12,14
原快照,剔除A,BUY4,SB1,滚动3年年化中位,0.42589350000000004,-0.002824999999999994,6,14
原快照,剔除A,BUY4,SB1,滚动3年回撤中位,0.4675905,-0.0001265000000000016,5,14
原快照,剔除A,BUY4,SB1,滚动3年Calmar中位,0.9171385,0.021957999999999978,9,14
原快照,剔除A,BUY4,SB1,滚动3年Sharpe中位,0.9804649999999999,-0.005131000000000052,6,14
原快照,剔除A,BUY4,SB1,滚动3年为负的窗口占比,0.0,0.0,1,14
原快照,剔除A,BUY4,SB1,滚动5年年化中位,0.42915749999999997,-0.0008639999999999759,5,14
原快照,剔除A,BUY4,SB1,滚动5年年化P25,0.352246,0.003312499999999996,8,14
原快照,剔除A,BUY4,SB1,滚动5年年化最差,0.10271050000000001,0.006430000000000005,10,14
原快照,剔除A,BUY4,SB1,滚动5年回撤中位,0.544566,-0.00015350000000000086,5,14
原快照,剔除A,BUY4,SB1,滚动5年Calmar中位,0.7654195,-0.006660499999999903,5,14
原快照,剔除A,BUY4,SB1,滚动5年Sharpe中位,0.943828,-0.008392500000000025,6,14
原快照,剔除A,BUY4,SB1,滚动5年为负的窗口占比,0.0,0.0,1,14
原快照,剔除A,BUY4,SB1,滚动5年窗口数,102.0,0.0,0,14
原快照,剔除A,BUY4,SB1,互不重叠5年块中位,0.5805235,-0.0015780000000000238,7,14
原快照,剔除A,BUY4,SB1,滚动10年年化中位,0.41445,0.001943000000000028,9,14
原快照,剔除A,BUY4,SB1,滚动10年窗口数,42.0,0.0,0,14
原快照,剔除A,BUY4,SB1,逐年收益中位,0.40438799999999997,-0.005857000000000001,7,14
原快照,剔除A,BUY4,SB1,逐年为正比例,0.7482519999999999,0.0,0,14
原快照,剔除A,BUY4,SB1,逐年最差,-0.20087300000000002,0.0015964999999999868,9,14
原快照,剔除A,BUY4,SB1,完整自然年数,12.5,0.0,0,14
原快照,剔除A,SB1_BUY4,BASE,年化,0.44633750000000005,-0.003561999999999982,6,14
原快照,剔除A,SB1_BUY4,BASE,最大回撤,0.6608400000000001,0.0005805000000000116,7,14
原快照,剔除A,SB1_BUY4,BASE,Sharpe,0.979007,-0.021006499999999984,6,14
原快照,剔除A,SB1_BUY4,BASE,Calmar,0.688309,-0.0069089999999999985,5,14
原快照,剔除A,SB1_BUY4,BASE,平均仓位,1.565694,-0.005346999999999991,3,14
原快照,剔除A,SB1_BUY4,BASE,年均换手,6.280572,0.05687400000000009,8,14
原快照,剔除A,SB1_BUY4,BASE,持仓数中位,7.0,0.0,1,14
原快照,剔除A,SB1_BUY4,BASE,单票权重中位,0.617375,0.004310999999999954,12,14
原快照,剔除A,SB1_BUY4,BASE,单票权重P90,0.7034195,-0.004538499999999945,3,14
原快照,剔除A,SB1_BUY4,BASE,单票权重最大,0.949787,-0.004211500000000035,3,14
原快照,剔除A,SB1_BUY4,BASE,前三权重中位,1.3600794999999999,0.010790999999999995,12,14
原快照,剔除A,SB1_BUY4,BASE,单票超60%天数占比,0.6378405,0.03480599999999995,11,14
原快照,剔除A,SB1_BUY4,BASE,滚动3年年化中位,0.4266675,-0.0025420000000000165,5,14
原快照,剔除A,SB1_BUY4,BASE,滚动3年回撤中位,0.465977,-0.00010849999999998361,6,14
原快照,剔除A,SB1_BUY4,BASE,滚动3年Calmar中位,1.0132269999999999,-0.029694499999999957,5,14
原快照,剔除A,SB1_BUY4,BASE,滚动3年Sharpe中位,1.006726,-0.016088000000000047,6,14
原快照,剔除A,SB1_BUY4,BASE,滚动3年为负的窗口占比,0.003876,0.0,2,14
原快照,剔除A,SB1_BUY4,BASE,滚动5年年化中位,0.4383585,-0.002478000000000008,6,14
原快照,剔除A,SB1_BUY4,BASE,滚动5年年化P25,0.344026,-0.005085499999999993,6,14
原快照,剔除A,SB1_BUY4,BASE,滚动5年年化最差,0.1016445,-0.001395499999999994,6,14
原快照,剔除A,SB1_BUY4,BASE,滚动5年回撤中位,0.5446145,-4.399999999998849e-05,4,14
原快照,剔除A,SB1_BUY4,BASE,滚动5年Calmar中位,0.816597,-0.0043019999999999725,5,14
原快照,剔除A,SB1_BUY4,BASE,滚动5年Sharpe中位,0.9885645000000001,-0.008646000000000043,5,14
原快照,剔除A,SB1_BUY4,BASE,滚动5年为负的窗口占比,0.0,0.0,2,14
原快照,剔除A,SB1_BUY4,BASE,滚动5年窗口数,102.0,0.0,0,14
原快照,剔除A,SB1_BUY4,BASE,互不重叠5年块中位,0.5851090000000001,0.0008689999999999531,7,14
原快照,剔除A,SB1_BUY4,BASE,滚动10年年化中位,0.425622,-0.0014134999999999842,7,14
原快照,剔除A,SB1_BUY4,BASE,滚动10年窗口数,42.0,0.0,0,14
原快照,剔除A,SB1_BUY4,BASE,逐年收益中位,0.4417375,-0.0036790000000000156,6,14
原快照,剔除A,SB1_BUY4,BASE,逐年为正比例,0.7482519999999999,0.0,1,14
原快照,剔除A,SB1_BUY4,BASE,逐年最差,-0.2060835,-0.00010399999999999993,5,14
原快照,剔除A,SB1_BUY4,BASE,完整自然年数,12.5,0.0,0,14
原快照,剔除A,SB1_BUY4,SB1,年化,0.44633750000000005,0.0003375000000000461,7,14
原快照,剔除A,SB1_BUY4,SB1,最大回撤,0.6608400000000001,0.0,6,14
原快照,剔除A,SB1_BUY4,SB1,Sharpe,0.979007,-0.0034695000000000698,5,14
原快照,剔除A,SB1_BUY4,SB1,Calmar,0.688309,-0.001405000000000045,6,14
原快照,剔除A,SB1_BUY4,SB1,平均仓位,1.565694,-0.007518000000000136,2,14
原快照,剔除A,SB1_BUY4,SB1,年均换手,6.280572,0.06036949999999974,8,14
原快照,剔除A,SB1_BUY4,SB1,持仓数中位,7.0,0.0,0,14
原快照,剔除A,SB1_BUY4,SB1,单票权重中位,0.617375,0.0048639999999999795,11,14
原快照,剔除A,SB1_BUY4,SB1,单票权重P90,0.7034195,-0.0027614999999999723,4,14
原快照,剔除A,SB1_BUY4,SB1,单票权重最大,0.949787,-0.00015399999999998748,4,14
原快照,剔除A,SB1_BUY4,SB1,前三权重中位,1.3600794999999999,0.010174000000000016,11,14
原快照,剔除A,SB1_BUY4,SB1,单票超60%天数占比,0.6378405,0.03340449999999995,13,14
原快照,剔除A,SB1_BUY4,SB1,滚动3年年化中位,0.4266675,0.005373500000000003,9,14
原快照,剔除A,SB1_BUY4,SB1,滚动3年回撤中位,0.465977,7.499999999993623e-06,7,14
原快照,剔除A,SB1_BUY4,SB1,滚动3年Calmar中位,1.0132269999999999,0.020606499999999972,9,14
原快照,剔除A,SB1_BUY4,SB1,滚动3年Sharpe中位,1.006726,0.003916999999999948,8,14
原快照,剔除A,SB1_BUY4,SB1,滚动3年为负的窗口占比,0.003876,0.0,1,14
原快照,剔除A,SB1_BUY4,SB1,滚动5年年化中位,0.4383585,0.006391499999999994,9,14
原快照,剔除A,SB1_BUY4,SB1,滚动5年年化P25,0.344026,-0.0013534999999999936,6,14
原快照,剔除A,SB1_BUY4,SB1,滚动5年年化最差,0.1016445,-0.0004684999999999967,6,14
原快照,剔除A,SB1_BUY4,SB1,滚动5年回撤中位,0.5446145,3.4999999999896225e-06,7,14
原快照,剔除A,SB1_BUY4,SB1,滚动5年Calmar中位,0.816597,0.011326500000000017,8,14
原快照,剔除A,SB1_BUY4,SB1,滚动5年Sharpe中位,0.9885645000000001,0.0035920000000000396,7,14
原快照,剔除A,SB1_BUY4,SB1,滚动5年为负的窗口占比,0.0,0.0,1,14
原快照,剔除A,SB1_BUY4,SB1,滚动5年窗口数,102.0,0.0,0,14
原快照,剔除A,SB1_BUY4,SB1,互不重叠5年块中位,0.5851090000000001,0.00045250000000002233,7,14
原快照,剔除A,SB1_BUY4,SB1,滚动10年年化中位,0.425622,0.0028874999999999873,9,14
原快照,剔除A,SB1_BUY4,SB1,滚动10年窗口数,42.0,0.0,0,14
原快照,剔除A,SB1_BUY4,SB1,逐年收益中位,0.4417375,0.011071500000000012,10,14
原快照,剔除A,SB1_BUY4,SB1,逐年为正比例,0.7482519999999999,0.0,0,14
原快照,剔除A,SB1_BUY4,SB1,逐年最差,-0.2060835,0.0,6,14
原快照,剔除A,SB1_BUY4,SB1,完整自然年数,12.5,0.0,0,14
原快照,剔除A,BUY5,BASE,年化,0.437632,-0.00274350000000001,5,14
原快照,剔除A,BUY5,BASE,最大回撤,0.6582,0.0,3,14
原快照,剔除A,BUY5,BASE,Sharpe,0.9537295,-0.002619000000000038,6,14
原快照,剔除A,BUY5,BASE,Calmar,0.6577395,-0.005276500000000017,5,14
原快照,剔除A,BUY5,BASE,平均仓位,1.5837485,0.0002940000000001275,9,14
原快照,剔除A,BUY5,BASE,年均换手,5.893142,-0.10755099999999995,2,14
原快照,剔除A,BUY5,BASE,持仓数中位,7.0,0.0,0,14
原快照,剔除A,BUY5,BASE,单票权重中位,0.6139875,-0.0002774999999999861,5,14
原快照,剔除A,BUY5,BASE,单票权重P90,0.7128909999999999,0.0,4,14
原快照,剔除A,BUY5,BASE,单票权重最大,0.950438,0.0,2,14
原快照,剔除A,BUY5,BASE,前三权重中位,1.3472365000000002,-0.0027244999999999076,5,14
原快照,剔除A,BUY5,BASE,单票超60%天数占比,0.6177239999999999,-0.00644100000000003,5,14
原快照,剔除A,BUY5,BASE,滚动3年年化中位,0.42596849999999997,0.0,6,14
原快照,剔除A,BUY5,BASE,滚动3年回撤中位,0.46951299999999996,0.0,4,14
原快照,剔除A,BUY5,BASE,滚动3年Calmar中位,1.0055755,0.0,5,14
原快照,剔除A,BUY5,BASE,滚动3年Sharpe中位,1.0240624999999999,-0.0013665000000000482,4,14
原快照,剔除A,BUY5,BASE,滚动3年为负的窗口占比,0.0,0.0,0,14
原快照,剔除A,BUY5,BASE,滚动5年年化中位,0.427189,0.0,5,14
原快照,剔除A,BUY5,BASE,滚动5年年化P25,0.35646100000000003,0.0,4,14
原快照,剔除A,BUY5,BASE,滚动5年年化最差,0.080455,0.0,3,14
原快照,剔除A,BUY5,BASE,滚动5年回撤中位,0.5445785000000001,0.0,4,14
原快照,剔除A,BUY5,BASE,滚动5年Calmar中位,0.7923195000000001,-0.00026049999999999685,4,14
原快照,剔除A,BUY5,BASE,滚动5年Sharpe中位,0.9657035,0.0,5,14
原快照,剔除A,BUY5,BASE,滚动5年为负的窗口占比,0.0,0.0,0,14
原快照,剔除A,BUY5,BASE,滚动5年窗口数,102.0,0.0,0,14
原快照,剔除A,BUY5,BASE,互不重叠5年块中位,0.5958015,-6.599999999995498e-05,5,14
原快照,剔除A,BUY5,BASE,滚动10年年化中位,0.423041,-0.0010310000000000041,6,14
原快照,剔除A,BUY5,BASE,滚动10年窗口数,42.0,0.0,0,14
原快照,剔除A,BUY5,BASE,逐年收益中位,0.4268415,0.0,6,14
原快照,剔除A,BUY5,BASE,逐年为正比例,0.7482519999999999,0.0,0,14
原快照,剔除A,BUY5,BASE,逐年最差,-0.22021849999999998,0.0,1,14
原快照,剔除A,BUY5,BASE,完整自然年数,12.5,0.0,0,14
原快照,剔除A,BUY5,SB1,年化,0.437632,0.004266500000000006,8,14
原快照,剔除A,BUY5,SB1,最大回撤,0.6582,0.00025450000000004636,8,14
原快照,剔除A,BUY5,SB1,Sharpe,0.9537295,0.023607500000000003,9,14
原快照,剔除A,BUY5,SB1,Calmar,0.6577395,0.005333000000000032,7,14
原快照,剔除A,BUY5,SB1,平均仓位,1.5837485,0.0003755000000000841,7,14
原快照,剔除A,BUY5,SB1,年均换手,5.893142,-0.13201699999999983,3,14
原快照,剔除A,BUY5,SB1,持仓数中位,7.0,0.0,0,14
原快照,剔除A,BUY5,SB1,单票权重中位,0.6139875,0.00024850000000004036,8,14
原快照,剔除A,BUY5,SB1,单票权重P90,0.7128909999999999,0.0005389999999999562,8,14
原快照,剔除A,BUY5,SB1,单票权重最大,0.950438,-0.0003509999999999902,6,14
原快照,剔除A,BUY5,SB1,前三权重中位,1.3472365000000002,-0.004956999999999989,7,14
原快照,剔除A,BUY5,SB1,单票超60%天数占比,0.6177239999999999,0.0039980000000000016,8,14
原快照,剔除A,BUY5,SB1,滚动3年年化中位,0.42596849999999997,0.013375999999999999,8,14
原快照,剔除A,BUY5,SB1,滚动3年回撤中位,0.46951299999999996,-4.599999999999049e-05,6,14
原快照,剔除A,BUY5,SB1,滚动3年Calmar中位,1.0055755,0.0361515,10,14
原快照,剔除A,BUY5,SB1,滚动3年Sharpe中位,1.0240624999999999,0.038523000000000085,9,14
原快照,剔除A,BUY5,SB1,滚动3年为负的窗口占比,0.0,0.0,0,14
原快照,剔除A,BUY5,SB1,滚动5年年化中位,0.427189,0.00728100000000001,9,14
原快照,剔除A,BUY5,SB1,滚动5年年化P25,0.35646100000000003,0.0013725000000000265,7,14
原快照,剔除A,BUY5,SB1,滚动5年年化最差,0.080455,0.0027320000000000053,9,14
原快照,剔除A,BUY5,SB1,滚动5年回撤中位,0.5445785000000001,-2.999999999997449e-05,4,14
原快照,剔除A,BUY5,SB1,滚动5年Calmar中位,0.7923195000000001,0.009460999999999997,8,14
原快照,剔除A,BUY5,SB1,滚动5年Sharpe中位,0.9657035,0.012522499999999992,10,14
原快照,剔除A,BUY5,SB1,滚动5年为负的窗口占比,0.0,0.0,0,14
原快照,剔除A,BUY5,SB1,滚动5年窗口数,102.0,0.0,0,14
原快照,剔除A,BUY5,SB1,互不重叠5年块中位,0.5958015,0.008050499999999988,9,14
原快照,剔除A,BUY5,SB1,滚动10年年化中位,0.423041,0.0069260000000000155,8,14
原快照,剔除A,BUY5,SB1,滚动10年窗口数,42.0,0.0,0,14
原快照,剔除A,BUY5,SB1,逐年收益中位,0.4268415,0.0018835000000000102,8,14
原快照,剔除A,BUY5,SB1,逐年为正比例,0.7482519999999999,0.0,0,14
