security_code,security_name,report_date,notice_date,predict_finance_code,predict_finance,predict_type,predict_amt_lower,predict_amt_upper,add_amp_lower,add_amp_upper,preyear_same_period,is_latest,source,retrieved_at_utc
301717,超纯应材,2026-06-30,2026-07-23,005,扣除非经常性损益后的净利润,略增,102330000,109930000,22.95,32.08,83230500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301717,超纯应材,2026-06-30,2026-07-23,002,净利润,预增,102600000,110200000,68.69,81.19,60821600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688151,华强科技,2026-06-30,2026-07-23,004,归属于上市公司股东的净利润,预增,8500000,10670000,105.65,158.15,4133200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688151,华强科技,2026-06-30,2026-07-23,005,扣除非经常性损益后的净利润,减亏,-19090000,-12730000,43.03,62.01,-33511400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688220,翱捷科技,2026-06-30,2026-07-23,005,扣除非经常性损益后的净利润,减亏,-58000000,-58000000,83.51,83.51,-351687900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688220,翱捷科技,2026-06-30,2026-07-23,004,归属于上市公司股东的净利润,扭亏,85000000,85000000,134.64,134.64,-245404300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688220,翱捷科技,2026-06-30,2026-07-23,006,营业收入,略增,2450000000,2450000000,29,29,1898066400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688293,奥浦迈,2026-06-30,2026-07-23,004,归属于上市公司股东的净利润,预增,124000000,124000000,229,229,37546900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688293,奥浦迈,2026-06-30,2026-07-23,006,营业收入,预增,450000000,450000000,153,153,177748084.02,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688293,奥浦迈,2026-06-30,2026-07-23,005,扣除非经常性损益后的净利润,预增,49000000,49000000,64,64,29577300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688307,中润光学,2026-06-30,2026-07-23,006,营业收入,预增,380000000,450000000,52.16,80.2,249729200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688307,中润光学,2026-06-30,2026-07-23,004,归属于上市公司股东的净利润,预增,30000000,35000000,45.88,70.2,20564600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688307,中润光学,2026-06-30,2026-07-23,005,扣除非经常性损益后的净利润,略增,21000000,25000000,16.56,38.77,18015700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688380,中微半导,2026-06-30,2026-07-23,004,归属于上市公司股东的净利润,预增,165000000,165000000,90.82,90.82,86469600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688380,中微半导,2026-06-30,2026-07-23,006,营业收入,略增,726000000,726000000,44.06,44.06,503960900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688380,中微半导,2026-06-30,2026-07-23,005,扣除非经常性损益后的净利润,预增,153000000,153000000,101.95,101.95,75760900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688628,优利德,2026-06-30,2026-07-23,005,扣除非经常性损益后的净利润,略增,138408600,138408600,48.63,48.63,93124100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688628,优利德,2026-06-30,2026-07-23,004,归属于上市公司股东的净利润,略增,139980900,139980900,42.82,42.82,98009100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688628,优利德,2026-06-30,2026-07-23,006,营业收入,略增,815111100,815111100,32.02,32.02,617419500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688808,联讯仪器,2026-06-30,2026-07-23,004,归属于上市公司股东的净利润,预增,510000000,580000000,801.96,925.75,56543800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688808,联讯仪器,2026-06-30,2026-07-23,005,扣除非经常性损益后的净利润,预增,500000000,570000000,829.77,959.94,53776600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688828,国仪公司,2026-06-30,2026-07-23,004,归属于上市公司股东的净利润,续亏,-75000000,-59000000,-3.34,18.71,-72578100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688828,国仪公司,2026-06-30,2026-07-23,006,营业收入,预增,240000000,280000000,40.18,63.54,171214500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688828,国仪公司,2026-06-30,2026-07-23,005,扣除非经常性损益后的净利润,续亏,-79000000,-63000000,-6.84,14.8,-73941600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
920038,森合高科,2026-06-30,2026-07-23,006,营业收入,略增,400000000,425000000,0.59,6.88,397650200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
920038,森合高科,2026-06-30,2026-07-23,005,扣除非经常性损益后的净利润,略增,119000000,130000000,2.54,12.02,116054200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
920038,森合高科,2026-06-30,2026-07-23,004,归属于上市公司股东的净利润,略增,123000000,135000000,1.99,11.94,120597700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
920580,科创新材,2026-06-30,2026-07-23,004,归属于上市公司股东的净利润,预增,14000000,16000000,99.25,127.72,7026300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002625,光启技术,2026-06-30,2026-07-22,003,每股收益,略减,0.14,0.17,,,0.18,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002625,光启技术,2026-06-30,2026-07-22,006,营业收入,略增,1096000000,1153000000,16.2,22.24,943205000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002625,光启技术,2026-06-30,2026-07-22,005,扣除非经常性损益后的净利润,略减,275200000,347200000,-26.77,-7.61,375784500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002625,光启技术,2026-06-30,2026-07-22,004,归属于上市公司股东的净利润,略减,292000000,364000000,-24.3,-5.64,385755900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002695,煌上煌,2026-06-30,2026-07-22,003,每股收益,略增,0.152,0.164,,,0.138,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002695,煌上煌,2026-06-30,2026-07-22,005,扣除非经常性损益后的净利润,略增,78000000,85000000,14.5,24.8,68100000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002695,煌上煌,2026-06-30,2026-07-22,004,归属于上市公司股东的净利润,略增,85000000,92000000,10.5,19.6,76919900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300558,贝达药业,2026-06-30,2026-07-22,005,扣除非经常性损益后的净利润,略增,228748400,285935600,20,50,190623700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300558,贝达药业,2026-06-30,2026-07-22,004,归属于上市公司股东的净利润,预增,307773800,391712200,120,180,139897200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301210,金杨精密,2026-06-30,2026-07-22,005,扣除非经常性损益后的净利润,预增,46300000,54300000,240.1,298.87,13613600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301210,金杨精密,2026-06-30,2026-07-22,004,归属于上市公司股东的净利润,预增,46000000,54000000,138.8,180.33,19263300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301500,飞南资源,2026-06-30,2026-07-22,004,归属于上市公司股东的净利润,预增,550000000,660000000,245.36,314.43,159256200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301500,飞南资源,2026-06-30,2026-07-22,005,扣除非经常性损益后的净利润,预增,760000000,900000000,296.32,369.33,191764500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301638,南网数字,2026-06-30,2026-07-22,005,扣除非经常性损益后的净利润,预增,145000000,205000000,1980.4,2841.26,6969800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301638,南网数字,2026-06-30,2026-07-22,004,归属于上市公司股东的净利润,预增,150000000,210000000,1051.24,1511.74,13029400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688046,药康生物,2026-06-30,2026-07-22,005,扣除非经常性损益后的净利润,预增,92000000,100000000,46.2,58.92,62925400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688046,药康生物,2026-06-30,2026-07-22,004,归属于上市公司股东的净利润,预增,104000000,114000000,46.67,60.78,70905500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688195,腾景科技,2026-06-30,2026-07-22,005,扣除非经常性损益后的净利润,预增,48000000,52000000,38.63,50.18,34624700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688195,腾景科技,2026-06-30,2026-07-22,006,营业收入,预增,400000000,450000000,52.16,71.18,262877200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688195,腾景科技,2026-06-30,2026-07-22,004,归属于上市公司股东的净利润,略增,48000000,52000000,31.19,42.12,36588800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688327,云从科技,2026-06-30,2026-07-22,004,归属于上市公司股东的净利润,减亏,-86651900,-69321500,62.3,69.84,-229817800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688327,云从科技,2026-06-30,2026-07-22,005,扣除非经常性损益后的净利润,减亏,-107282200,-85825800,56.82,65.45,-248442600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688498,源杰科技,2026-06-30,2026-07-22,004,归属于上市公司股东的净利润,预增,600000000,650000000,1196.91,1304.98,46263900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688498,源杰科技,2026-06-30,2026-07-22,005,扣除非经常性损益后的净利润,预增,500000000,550000000,1001.87,1112.06,45377400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688498,源杰科技,2026-06-30,2026-07-22,006,营业收入,预增,900000000,950000000,339.13,363.53,204950900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002295,精艺股份,2026-06-30,2026-07-21,003,每股收益,预减,0.0143,0.0175,,,0.0433,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002295,精艺股份,2026-06-30,2026-07-21,004,归属于上市公司股东的净利润,预减,3580400,4376000,-67.03,-59.7,10859100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002295,精艺股份,2026-06-30,2026-07-21,005,扣除非经常性损益后的净利润,预减,1831800,2238800,-78.33,-73.52,8454900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300408,三环集团,2026-06-30,2026-07-21,005,扣除非经常性损益后的净利润,预增,1653081500,1919707600,55,80,1066504200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300408,三环集团,2026-06-30,2026-07-21,004,归属于上市公司股东的净利润,预增,1793850000,2041277500,45,65,1237137900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301150,中一科技,2026-06-30,2026-07-21,005,扣除非经常性损益后的净利润,扭亏,130000000,160000000,2665.22,3257.19,-5067800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301150,中一科技,2026-06-30,2026-07-21,004,归属于上市公司股东的净利润,预增,150000000,180000000,879.55,1075.46,15313100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600018,上港集团,2026-06-30,2026-07-21,005,扣除非经常性损益后的净利润,略增,7760000000,7760000000,5.31,5.31,7369000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600018,上港集团,2026-06-30,2026-07-21,004,归属于上市公司股东的净利润,略增,8470000000,8470000000,5.35,5.35,8040000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
601727,上海电气,2026-06-30,2026-07-21,004,归属于上市公司股东的净利润,略增,920000000,1000000000,12,22,820752000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
603683,晶华新材,2026-06-30,2026-07-21,005,扣除非经常性损益后的净利润,略增,44500000,51500000,15.61,33.79,38492200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
603683,晶华新材,2026-06-30,2026-07-21,004,归属于上市公司股东的净利润,略增,44000000,51000000,16.79,35.37,37674400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688002,睿创微纳,2026-06-30,2026-07-21,005,扣除非经常性损益后的净利润,预增,1170000000,1270000000,256,287,328406800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688002,睿创微纳,2026-06-30,2026-07-21,004,归属于上市公司股东的净利润,预增,1200000000,1300000000,242,270,351011500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688110,东芯股份,2026-06-30,2026-07-21,005,扣除非经常性损益后的净利润,扭亏,630000000,670000000,597.14,628.71,-126724000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688110,东芯股份,2026-06-30,2026-07-21,004,归属于上市公司股东的净利润,扭亏,640000000,680000000,676.74,712.79,-110968500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688110,东芯股份,2026-06-30,2026-07-21,006,营业收入,预增,1490000000,1530000000,334.41,346.07,342991700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688268,华特气体,2026-06-30,2026-07-21,005,扣除非经常性损益后的净利润,略增,90088100,90088100,19.48,19.48,75400900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688268,华特气体,2026-06-30,2026-07-21,006,营业收入,略增,872389100,872389100,28.95,28.95,676528800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688268,华特气体,2026-06-30,2026-07-21,004,归属于上市公司股东的净利润,略增,92990900,92990900,19.36,19.36,77907200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688522,纳睿雷达,2026-06-30,2026-07-21,006,营业收入,预增,234424400,234424400,51.34,51.34,154895300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688522,纳睿雷达,2026-06-30,2026-07-21,004,归属于上市公司股东的净利润,略增,61930600,61930600,8.75,8.75,56946600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688522,纳睿雷达,2026-06-30,2026-07-21,005,扣除非经常性损益后的净利润,略增,58414200,58414200,9.35,9.35,53418200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300001,特锐德,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,预增,312420000,377820000,25,51,250020000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300001,特锐德,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,略增,392420000,457820000,20,40,327020000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300031,宝通科技,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,预增,166920000,217000000,40.13,82.18,119114800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300031,宝通科技,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,预增,190000000,247000000,35.97,76.76,139737200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300033,同花顺,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,预增,878253400,978625200,75,95,501859100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300033,同花顺,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,预增,847691600,944570600,75,95,484395200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300132,青松股份,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,预增,49000000,60000000,88.67,131.02,25971900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300132,青松股份,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,预增,50000000,61000000,82.43,122.57,27407600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300179,四方达,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,预增,65438300,85069800,72.38,124.09,37961800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300179,四方达,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,预增,72502300,94252900,36.24,77.11,53218400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300184,力源信息,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,预增,295000000,305000000,206.87,217.28,96130400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300184,力源信息,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,预增,297000000,307000000,226.39,237.38,90994900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300331,苏大维格,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,预增,48500000,63050000,58.18,105.63,30661700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300331,苏大维格,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,预增,41500000,55550000,220.05,328.41,12966600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300373,扬杰科技,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,略增,699937800,820206800,25.21,46.72,559030700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300373,扬杰科技,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,略增,721614200,841883200,20,40,601345200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300395,菲利华,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,略增,270000000,310000000,21.78,39.82,221719900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300395,菲利华,2026-06-30,2026-07-20,006,营业收入,预增,1200000000,1450000000,32.18,59.72,907844200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300395,菲利华,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,略增,243000000,283000000,19.46,39.12,203419000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300502,新易盛,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,预增,7000000000,8000000000,77.56,102.93,3942294300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300502,新易盛,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,预增,6981000000,7981000000,77.46,102.88,3933899300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300515,三德科技,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,略增,79760000,92030000,30,50,61353200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300515,三德科技,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,略增,75590000,87220000,30,50,58145600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300556,丝路视觉,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,减亏,-1193700,-596800,98.55,99.27,-82152100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300556,丝路视觉,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,扭亏,800800,1201200,101,101.5,-80260300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300700,岱勒新材,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,扭亏,6000000,7000000,108.91,110.4,-67304400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300700,岱勒新材,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,扭亏,7500000,8500000,111.16,112.65,-67212300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300857,协创数据,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,预增,1490000000,1890000000,255.07,350.39,419638300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300857,协创数据,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,预增,1500000000,1900000000,247.18,339.76,432055000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300953,震裕科技,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,预增,420000000,460000000,98.72,117.65,211349600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300953,震裕科技,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,预增,400000000,450000000,102.33,127.62,197698200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301183,东田微,2026-06-30,2026-07-20,004,归属于上市公司股东的净利润,预增,85000000,95000000,67.71,87.44,50684000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301183,东田微,2026-06-30,2026-07-20,005,扣除非经常性损益后的净利润,预增,84000000,94000000,68.75,88.84,49777200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
