group,arm,ref,metric,level_median,paired_delta_median,positive_starts
full,N025R325,BASE,Calmar,0.986794568360118,0.12922590271497042,12
full,N025R325,BASE,平均仓位,1.5772459517334099,-0.046378991043583784,0
full,N025R325,BASE,年均换手,6.389632524438742,-0.1690041400429263,6
full,N025R325,BASE,持仓数中位,7.0,0.0,1
full,N025R325,BASE,单票权重中位,0.6282614885511222,-0.0015758988513167593,6
full,N025R325,BASE,单票权重P90,0.7297863273041671,-0.013830485931281777,4
full,N025R325,BASE,单票权重最大,0.9270817977098227,-0.001261711092127027,4
full,N025R325,BASE,前三权重中位,1.426190036572102,0.005889060256700995,8
full,N025R325,BASE,单票超60%天数占比,0.7065914911906767,-0.01821424399478916,3
full,N025R325,BASE,滚动3年年化中位,0.4742305652292089,-0.03701573551403614,5
full,N025R325,BASE,滚动3年回撤中位,0.427919693338924,-0.006750006517507179,3
full,N025R325,BASE,滚动3年Calmar中位,1.11481316472883,-0.012294376345442393,6
full,N025R325,BASE,滚动3年Sharpe中位,1.0018725223983656,-0.029418988953650804,6
full,N025R325,BASE,滚动3年为负的窗口占比,0.0,0.0,0
full,N025R325,BASE,滚动5年年化中位,0.4900402068463161,-0.03847476642651293,5
full,N025R325,BASE,滚动5年年化P25,0.4172124411870378,-0.032047078570181964,6
full,N025R325,BASE,滚动5年年化最差,0.2679588338942177,0.02760582966032704,9
full,N025R325,BASE,滚动5年回撤中位,0.44509462590335275,-0.026123077117811144,2
full,N025R325,BASE,滚动5年Calmar中位,1.1057929468461911,0.0014384068298470831,7
full,N025R325,BASE,滚动5年Sharpe中位,1.0334948186540704,-0.006962879745376516,7
full,N025R325,BASE,滚动5年为负的窗口占比,0.0,0.0,0
full,N025R325,BASE,滚动5年窗口数,102.0,0.0,0
full,N025R325,BASE,互不重叠5年块中位,0.6038314137731748,-0.045624319460318474,5
full,N025R325,BASE,滚动10年年化中位,0.47362686764410833,-0.03135335639485537,6
full,N025R325,BASE,滚动10年窗口数,42.0,0.0,0
full,N025R325,BASE,逐年收益中位,0.4104957790603479,0.052979915916464004,10
full,N025R325,BASE,逐年为正比例,0.8,0.0,2
full,N025R325,BASE,逐年最差,-0.18290723992357993,-0.0101513175526865,4
full,N025R325,BASE,完整自然年数,12.5,0.0,0
full,N025R325,BASE,强平次数,0.0,0.0,0
full,N025R325,BASE,最低担保比例,1.8707112314927272,0.0,5
full,N025R325,BASE,最低股票同跌缓冲,0.3050771381159767,0.0,5
full,N025R325,BASE,最低总资产冲击缓冲,0.30507713811597675,0.0,5
full,N025R325,BASE,rf覆盖率,1.0,0.0,0
full,N025R325,BASE,年化_交易日口径,0.4584676082625634,-0.007234231665050772,7
full,N025R325,BASE,最低担保比例日,20200323.0,0.0,2
full,N025R325,BASE,最低股票同跌缓冲日,20200323.0,0.0,2
full,N025R325,BASE,滚动5年年化最差窗口末日,20181228.0,0.0,4
full,N025R325,BASE,最大回撤起日,20150427.0,-182.0,5
full,N025R325,BASE,最大回撤止日,20160571.5,0.0,5
full,N025R325,BASE,末次净值日,20260828.0,0.0,0
full,N025R325,BASE,最低现金,0.0,0.0,5
full,N025R325,BASE,负现金日数,0.0,0.0,0
full,N025R325,BASE,最低现金日,20136109.0,0.0,3
full,N025R325,BASE,滚动5年窗口年化,,-0.042253437350000006,5
full,N025R350,BASE,年化,0.43891693036837587,-0.0021788992924979267,6
full,N025R350,BASE,最大回撤,0.4667312754832647,-0.08545324047972414,0
full,N025R350,BASE,Sharpe,0.9994229339888792,0.013762845692152748,8
full,N025R350,BASE,Calmar,0.9440275414353134,0.15141171008437437,11
full,N025R350,BASE,平均仓位,1.5711448282042655,-0.04932223493801735,0
full,N025R350,BASE,年均换手,6.348481066935298,-0.13986729714991597,4
full,N025R350,BASE,持仓数中位,7.0,0.0,0
full,N025R350,BASE,单票权重中位,0.6272458672103451,-0.0038924279136171025,2
full,N025R350,BASE,单票权重P90,0.7333544263201432,-0.012023334391994378,2
full,N025R350,BASE,单票权重最大,0.908228989482923,-0.0025962136652478707,3
full,N025R350,BASE,前三权重中位,1.4201908454198993,-0.013057638213817224,6
full,N025R350,BASE,单票超60%天数占比,0.6874573769777377,-0.03120255664349114,0
full,N025R350,BASE,滚动3年年化中位,0.45719062849921877,-0.02239252582098117,6
full,N025R350,BASE,滚动3年回撤中位,0.42862351913080404,-0.0034479955227075254,4
full,N025R350,BASE,滚动3年Calmar中位,1.0846730897216674,0.01507058611070422,8
full,N025R350,BASE,滚动3年Sharpe中位,0.9920551894250054,-0.002861739711720379,7
full,N025R350,BASE,滚动3年为负的窗口占比,0.0,0.0,0
full,N025R350,BASE,滚动5年年化中位,0.45816813266775114,-0.033259706446888804,5
full,N025R350,BASE,滚动5年年化P25,0.39812771740200525,-0.022320859304189256,6
full,N025R350,BASE,滚动5年年化最差,0.26376047182190254,0.02760582966032704,9
full,N025R350,BASE,滚动5年回撤中位,0.4440984953236748,-0.026123077117811144,2
full,N025R350,BASE,滚动5年Calmar中位,1.044169871345731,0.08007429847393538,8
full,N025R350,BASE,滚动5年Sharpe中位,1.0018187109140717,-0.003132186834540307,7
full,N025R350,BASE,滚动5年为负的窗口占比,0.0,0.0,0
full,N025R350,BASE,滚动5年窗口数,102.0,0.0,0
full,N025R350,BASE,互不重叠5年块中位,0.5748129742335375,-0.03238578711949536,3
full,N025R350,BASE,滚动10年年化中位,0.43822847974936374,-0.02161470038293356,6
full,N025R350,BASE,滚动10年窗口数,42.0,0.0,0
full,N025R350,BASE,逐年收益中位,0.38201682111471225,0.03287869692929324,8
full,N025R350,BASE,逐年为正比例,0.8,0.0,2
full,N025R350,BASE,逐年最差,-0.18290723992357993,-0.0101513175526865,4
full,N025R350,BASE,完整自然年数,12.5,0.0,0
full,N025R350,BASE,强平次数,0.0,0.0,0
full,N025R350,BASE,最低担保比例,1.8677541546198844,-0.002897926530973982,3
full,N025R350,BASE,最低股票同跌缓冲,0.30397691961886697,-0.0010769224653948417,3
full,N025R350,BASE,最低总资产冲击缓冲,0.30397691961886697,-0.0010769224653948695,3
full,N025R350,BASE,rf覆盖率,1.0,0.0,0
full,N025R350,BASE,年化_交易日口径,0.4402392068031924,-0.0021881407563932864,6
full,N025R350,BASE,最低担保比例日,20200323.0,0.0,3
full,N025R350,BASE,最低股票同跌缓冲日,20200323.0,0.0,3
full,N025R350,BASE,滚动5年年化最差窗口末日,20181228.0,0.0,4
full,N025R350,BASE,最大回撤起日,20150518.0,-182.0,4
full,N025R350,BASE,最大回撤止日,20160530.0,0.0,5
full,N025R350,BASE,末次净值日,20260828.0,0.0,0
full,N025R350,BASE,最低现金,0.0,0.0,6
full,N025R350,BASE,负现金日数,0.0,0.0,0
full,N025R350,BASE,最低现金日,20135812.5,0.0,4
full,N025R350,BASE,滚动5年窗口年化,,-0.018850505399999995,5
full,N025R375,BASE,年化,0.4450162520790921,-0.025947587254265825,5
full,N025R375,BASE,最大回撤,0.46273347392768255,-0.08626370378312159,1
full,N025R375,BASE,Sharpe,1.0054446254612412,-0.020078603765265712,5
full,N025R375,BASE,Calmar,0.96720124725785,0.13054662078442264,12
full,N025R375,BASE,平均仓位,1.5716823686310537,-0.05098373584144078,0
full,N025R375,BASE,年均换手,6.465421447255817,-0.16001952865312807,4
full,N025R375,BASE,持仓数中位,7.0,0.0,0
full,N025R375,BASE,单票权重中位,0.6272014579805885,-0.003192475708347131,3
full,N025R375,BASE,单票权重P90,0.731889309483015,-0.013933794752026218,3
full,N025R375,BASE,单票权重最大,0.908398670275563,-0.01267581862177325,3
full,N025R375,BASE,前三权重中位,1.4209984280678198,-0.0065883553998916655,5
full,N025R375,BASE,单票超60%天数占比,0.6907429739484443,-0.03258229845538052,2
full,N025R375,BASE,滚动3年年化中位,0.4368487871261014,-0.044754942643824625,3
full,N025R375,BASE,滚动3年回撤中位,0.42779687592040144,-0.00706841146305176,4
full,N025R375,BASE,滚动3年Calmar中位,1.0446728298485022,-0.07314791444758989,5
full,N025R375,BASE,滚动3年Sharpe中位,0.9695800793947702,-0.04226967171739232,5
full,N025R375,BASE,滚动3年为负的窗口占比,0.0,0.0,3
full,N025R375,BASE,滚动5年年化中位,0.4517645810287837,-0.03454584145654671,2
full,N025R375,BASE,滚动5年年化P25,0.3885066077039707,-0.025004824012436977,4
full,N025R375,BASE,滚动5年年化最差,0.26432695273408324,0.03377429127551679,10
full,N025R375,BASE,滚动5年回撤中位,0.44296895830182936,-0.026123077117811144,3
full,N025R375,BASE,滚动5年Calmar中位,1.027661424371642,-0.01549322622422633,7
full,N025R375,BASE,滚动5年Sharpe中位,0.9968108839423119,-0.0273400735560001,4
full,N025R375,BASE,滚动5年为负的窗口占比,0.0,0.0,0
full,N025R375,BASE,滚动5年窗口数,102.0,0.0,0
full,N025R375,BASE,互不重叠5年块中位,0.584821773210094,-0.03558145529248685,2
full,N025R375,BASE,滚动10年年化中位,0.4463955845613711,-0.030834294521239092,4
full,N025R375,BASE,滚动10年窗口数,42.0,0.0,0
full,N025R375,BASE,逐年收益中位,0.3956555511532587,0.02252604256330243,10
full,N025R375,BASE,逐年为正比例,0.7846153846153847,0.0,1
full,N025R375,BASE,逐年最差,-0.17956442069608713,-0.004020568730719931,6
full,N025R375,BASE,完整自然年数,12.5,0.0,0
full,N025R375,BASE,强平次数,0.0,0.0,0
full,N025R375,BASE,最低担保比例,1.8681951986163152,-0.0010838599976842334,4
full,N025R375,BASE,最低股票同跌缓冲,0.304141195360222,-0.0004036373766877488,4
full,N025R375,BASE,最低总资产冲击缓冲,0.30414119536022205,-0.0004036373766878043,4
full,N025R375,BASE,rf覆盖率,1.0,0.0,0
full,N025R375,BASE,年化_交易日口径,0.44677058644832723,-0.026043235800970677,5
full,N025R375,BASE,最低担保比例日,20200323.0,0.0,2
full,N025R375,BASE,最低股票同跌缓冲日,20200323.0,0.0,2
full,N025R375,BASE,滚动5年年化最差窗口末日,20181228.0,0.0,5
full,N025R375,BASE,最大回撤起日,20150518.0,-182.0,5
full,N025R375,BASE,最大回撤止日,20160571.5,0.0,6
full,N025R375,BASE,末次净值日,20260828.0,0.0,0
full,N025R375,BASE,最低现金,-5.684341886080802e-14,0.0,5
full,N025R375,BASE,负现金日数,0.0,0.0,0
full,N025R375,BASE,最低现金日,20150519.0,0.0,6
full,N025R375,BASE,滚动5年窗口年化,,-0.032151801949999975,3
full,N025R400,BASE,年化,0.4450162520790921,-0.025947587254265825,5
full,N025R400,BASE,最大回撤,0.46273347392768255,-0.08626370378312159,1
full,N025R400,BASE,Sharpe,1.0054446254612412,-0.020078603765265712,5
full,N025R400,BASE,Calmar,0.96720124725785,0.13054662078442264,12
full,N025R400,BASE,平均仓位,1.5716823686310537,-0.05098373584144078,0
full,N025R400,BASE,年均换手,6.465421447255817,-0.16001952865312807,4
full,N025R400,BASE,持仓数中位,7.0,0.0,0
full,N025R400,BASE,单票权重中位,0.6272014579805885,-0.003192475708347131,3
full,N025R400,BASE,单票权重P90,0.731889309483015,-0.013933794752026218,3
full,N025R400,BASE,单票权重最大,0.908398670275563,-0.01267581862177325,3
full,N025R400,BASE,前三权重中位,1.4209984280678198,-0.0065883553998916655,5
full,N025R400,BASE,单票超60%天数占比,0.6907429739484443,-0.03258229845538052,2
full,N025R400,BASE,滚动3年年化中位,0.4368487871261014,-0.044754942643824625,3
full,N025R400,BASE,滚动3年回撤中位,0.42779687592040144,-0.00706841146305176,4
full,N025R400,BASE,滚动3年Calmar中位,1.0446728298485022,-0.07314791444758989,5
full,N025R400,BASE,滚动3年Sharpe中位,0.9695800793947702,-0.04226967171739232,5
full,N025R400,BASE,滚动3年为负的窗口占比,0.0,0.0,3
full,N025R400,BASE,滚动5年年化中位,0.4517645810287837,-0.03454584145654671,2
full,N025R400,BASE,滚动5年年化P25,0.3885066077039707,-0.025004824012436977,4
full,N025R400,BASE,滚动5年年化最差,0.26432695273408324,0.03377429127551679,10
full,N025R400,BASE,滚动5年回撤中位,0.44296895830182936,-0.026123077117811144,3
full,N025R400,BASE,滚动5年Calmar中位,1.027661424371642,-0.01549322622422633,7
full,N025R400,BASE,滚动5年Sharpe中位,0.9968108839423119,-0.0273400735560001,4
full,N025R400,BASE,滚动5年为负的窗口占比,0.0,0.0,0
full,N025R400,BASE,滚动5年窗口数,102.0,0.0,0
full,N025R400,BASE,互不重叠5年块中位,0.584821773210094,-0.03558145529248685,2
full,N025R400,BASE,滚动10年年化中位,0.4463955845613711,-0.030834294521239092,4
full,N025R400,BASE,滚动10年窗口数,42.0,0.0,0
full,N025R400,BASE,逐年收益中位,0.3956555511532587,0.02252604256330243,10
full,N025R400,BASE,逐年为正比例,0.7846153846153847,0.0,1
full,N025R400,BASE,逐年最差,-0.17956442069608713,-0.004020568730719931,6
full,N025R400,BASE,完整自然年数,12.5,0.0,0
full,N025R400,BASE,强平次数,0.0,0.0,0
full,N025R400,BASE,最低担保比例,1.8681951986163152,-0.0010838599976842334,4
full,N025R400,BASE,最低股票同跌缓冲,0.304141195360222,-0.0004036373766877488,4
full,N025R400,BASE,最低总资产冲击缓冲,0.30414119536022205,-0.0004036373766878043,4
full,N025R400,BASE,rf覆盖率,1.0,0.0,0
full,N025R400,BASE,年化_交易日口径,0.44677058644832723,-0.026043235800970677,5
full,N025R400,BASE,最低担保比例日,20200323.0,0.0,2
full,N025R400,BASE,最低股票同跌缓冲日,20200323.0,0.0,2
full,N025R400,BASE,滚动5年年化最差窗口末日,20181228.0,0.0,5
full,N025R400,BASE,最大回撤起日,20150518.0,-182.0,5
full,N025R400,BASE,最大回撤止日,20160571.5,0.0,6
full,N025R400,BASE,末次净值日,20260828.0,0.0,0
full,N025R400,BASE,最低现金,-5.684341886080802e-14,0.0,5
full,N025R400,BASE,负现金日数,0.0,0.0,0
full,N025R400,BASE,最低现金日,20150519.0,0.0,6
full,N025R400,BASE,滚动5年窗口年化,,-0.032151801949999975,3
full,N030R300,BASE,年化,0.46796495504106905,0.0017455526965539647,7
full,N030R300,BASE,最大回撤,0.4654384954997524,-0.08549092308547146,0
full,N030R300,BASE,Sharpe,1.0357621973982107,0.02249630324859908,10
full,N030R300,BASE,Calmar,0.9963677122949692,0.14869921626606014,13
full,N030R300,BASE,平均仓位,1.5816358695801478,-0.0421867316080089,0
full,N030R300,BASE,年均换手,6.365756361476562,-0.18414603519163641,2
full,N030R300,BASE,持仓数中位,7.0,0.0,0
full,N030R300,BASE,单票权重中位,0.6294292783796247,-0.003957275007588412,4
full,N030R300,BASE,单票权重P90,0.7299468436262304,-0.009336632133292944,5
full,N030R300,BASE,单票权重最大,0.9432358242771548,0.0,5
full,N030R300,BASE,前三权重中位,1.4134389767602036,-0.008245121343190887,5
full,N030R300,BASE,单票超60%天数占比,0.7054698290666997,-0.02632552482344941,5
full,N030R300,BASE,滚动3年年化中位,0.4917639588843491,-0.025573376034109585,5
full,N030R300,BASE,滚动3年回撤中位,0.4266591791010516,-0.007459112441229654,4
full,N030R300,BASE,滚动3年Calmar中位,1.1758264596855645,0.0050225896487282595,8
full,N030R300,BASE,滚动3年Sharpe中位,1.0509011249521618,-0.0020592505503479464,6
full,N030R300,BASE,滚动3年为负的窗口占比,0.0,0.0,1
full,N030R300,BASE,滚动5年年化中位,0.506273337568348,-0.017510678281916103,4
full,N030R300,BASE,滚动5年年化P25,0.4224884363596608,-0.007030827522177652,7
full,N030R300,BASE,滚动5年年化最差,0.265362134820749,0.0352010324924511,10
full,N030R300,BASE,滚动5年回撤中位,0.45531134158218717,-0.01972797724426123,3
full,N030R300,BASE,滚动5年Calmar中位,1.1541781435619956,-0.0014467846611987412,7
full,N030R300,BASE,滚动5年Sharpe中位,1.0733131837507814,0.000549438679963099,7
full,N030R300,BASE,滚动5年为负的窗口占比,0.0,0.0,0
full,N030R300,BASE,滚动5年窗口数,102.0,0.0,0
full,N030R300,BASE,互不重叠5年块中位,0.6338736183629825,-0.024646224957426244,5
full,N030R300,BASE,滚动10年年化中位,0.48693721256279343,-0.01956345375078905,6
full,N030R300,BASE,滚动10年窗口数,42.0,0.0,0
full,N030R300,BASE,逐年收益中位,0.39275019613002476,0.030033982379972457,10
full,N030R300,BASE,逐年为正比例,0.8,0.0,2
full,N030R300,BASE,逐年最差,-0.17378997521975498,-0.010811779948467992,6
full,N030R300,BASE,完整自然年数,12.5,0.0,0
full,N030R300,BASE,强平次数,0.0,0.0,0
full,N030R300,BASE,最低担保比例,1.870937786336933,0.0,6
full,N030R300,BASE,最低股票同跌缓冲,0.305161285614957,0.0,6
full,N030R300,BASE,最低总资产冲击缓冲,0.305161285614957,0.0,6
full,N030R300,BASE,rf覆盖率,1.0,0.0,0
full,N030R300,BASE,年化_交易日口径,0.46981277754869455,0.0017500479862875284,7
full,N030R300,BASE,最低担保比例日,20200323.0,0.0,1
full,N030R300,BASE,最低股票同跌缓冲日,20200323.0,0.0,1
full,N030R300,BASE,滚动5年年化最差窗口末日,20181228.0,0.0,4
full,N030R300,BASE,最大回撤起日,20210922.0,10813.5,8
full,N030R300,BASE,最大回撤止日,20211116.0,10793.0,8
full,N030R300,BASE,末次净值日,20260828.0,0.0,0
full,N030R300,BASE,最低现金,-1.8758328224066645e-12,0.0,5
full,N030R300,BASE,负现金日数,0.0,0.0,0
full,N030R300,BASE,最低现金日,20160315.5,0.0,5
full,N030R300,BASE,滚动5年窗口年化,,-0.013843650400000032,5
full,N030R325,BASE,年化,0.46796495504106905,0.006332019473800243,8
full,N030R325,BASE,最大回撤,0.46033539500985643,-0.08777410377419259,0
full,N030R325,BASE,Sharpe,1.0357621973982107,0.02730697271171223,10
full,N030R325,BASE,Calmar,0.9963677122949692,0.1547826047395593,13
full,N030R325,BASE,平均仓位,1.5816358695801478,-0.0421867316080089,0
full,N030R325,BASE,年均换手,6.365756361476562,-0.2060154521233004,1
full,N030R325,BASE,持仓数中位,7.0,0.0,0
full,N030R325,BASE,单票权重中位,0.6296880559385127,-0.003957275007588412,6
full,N030R325,BASE,单票权重P90,0.7299468436262304,-0.00985404407839846,5
full,N030R325,BASE,单票权重最大,0.9432358242771548,0.0,5
full,N030R325,BASE,前三权重中位,1.4189225877788099,-0.005960046880967518,6
full,N030R325,BASE,单票超60%天数占比,0.7092027059606492,-0.004443412180829165,5
full,N030R325,BASE,滚动3年年化中位,0.48367268187068135,-0.01475193562422128,6
full,N030R325,BASE,滚动3年回撤中位,0.42793636915554656,-0.006171337924785303,4
full,N030R325,BASE,滚动3年Calmar中位,1.1538961757973953,0.0050225896487282595,8
full,N030R325,BASE,滚动3年Sharpe中位,1.0450912086621085,0.008593883062094299,7
full,N030R325,BASE,滚动3年为负的窗口占比,0.0,0.0,1
full,N030R325,BASE,滚动5年年化中位,0.4943027914206982,-0.014640727322972613,5
full,N030R325,BASE,滚动5年年化P25,0.4203824059596545,-0.013066691992842494,6
full,N030R325,BASE,滚动5年年化最差,0.265362134820749,0.014568796056501743,10
full,N030R325,BASE,滚动5年回撤中位,0.45568040928999864,-0.019118609270689924,3
full,N030R325,BASE,滚动5年Calmar中位,1.0985137232554727,-0.0014467846611987412,7
full,N030R325,BASE,滚动5年Sharpe中位,1.0496379583575197,0.014964350303245333,8
full,N030R325,BASE,滚动5年为负的窗口占比,0.0,0.0,0
full,N030R325,BASE,滚动5年窗口数,102.0,0.0,0
full,N030R325,BASE,互不重叠5年块中位,0.6147070696555437,-0.023537703868063364,6
full,N030R325,BASE,滚动10年年化中位,0.469004767333597,-0.0055194515381670195,7
full,N030R325,BASE,滚动10年窗口数,42.0,0.0,0
full,N030R325,BASE,逐年收益中位,0.4120336492630305,0.028101765981987215,10
