group,code,signal_date,pv,bucket,execution_date,end_date,break_date,return_250d,cash_return_250d,complete,price_end
trend_ma60_episode,300059,2024-03-08,0.844,"[0.8,1.0454]",2024-03-11,2025-03-24,2024-03-25,0.6928805765863211,0.6903553299492384,True,2026-08-28
trend_ma60_episode,300059,2024-09-23,0.6577,"[0.6,0.8)",2024-09-24,2025-10-10,2025-01-02,1.187879381402574,1.1864548494983276,True,2026-08-28
trend_ma60_episode,300059,2026-07-08,0.8301,"[0.8,1.0454]",2026-07-09,,2026-07-14,,,False,2026-08-28
trend_ma60_episode,300059,2026-07-31,0.8318,"[0.8,1.0454]",2026-08-03,,2026-08-14,,,False,2026-08-28
trend_stop_episode,300059,2024-03-08,0.844,"[0.8,1.0454]",2024-03-11,2025-03-24,2024-03-25,0.6928805765863211,0.6903553299492384,True,2026-08-28
trend_stop_episode,300059,2024-09-23,0.6577,"[0.6,0.8)",2024-09-24,2025-10-10,,1.187879381402574,1.1864548494983276,True,2026-08-28
trend_ma60_nonoverlap,300059,2024-03-08,0.844,"[0.8,1.0454]",2024-03-11,2025-03-24,2024-03-25,0.6928805765863211,0.6903553299492384,True,2026-08-28
trend_ma60_nonoverlap,300059,2026-07-08,0.8301,"[0.8,1.0454]",2026-07-09,,2026-07-14,,,False,2026-08-28
trend_ma60_episode,300274,2025-06-23,0.8307,"[0.8,1.0454]",2025-06-24,2026-07-06,2025-12-16,0.9873639989164191,0.9901885635443817,True,2026-08-28
trend_stop_episode,300274,2025-06-23,0.8307,"[0.8,1.0454]",2025-06-24,2026-07-06,,0.9873639989164191,0.9901885635443817,True,2026-08-28
trend_ma60_nonoverlap,300274,2025-06-23,0.8307,"[0.8,1.0454]",2025-06-24,2026-07-06,2025-12-16,0.9873639989164191,0.9901885635443817,True,2026-08-28
trend_ma60_episode,300316,2024-10-15,0.789,"[0.6,0.8)",2024-10-16,2025-10-27,2024-12-13,0.24414342990463744,0.23816793893129784,True,2026-08-28
trend_ma60_episode,300316,2025-03-04,0.7384,"[0.6,0.8)",2025-03-05,2026-03-17,2025-03-31,0.41608765122118463,0.407692307692308,True,2026-08-28
trend_ma60_episode,300316,2025-07-21,0.9862,"[0.8,1.0454]",2025-07-22,2026-08-03,2025-11-18,0.37457925666282943,0.37592137592137576,True,2026-08-28
trend_stop_episode,300316,2024-10-15,0.789,"[0.6,0.8)",2024-10-16,2025-10-27,2025-06-16,0.24414342990463744,0.23816793893129784,True,2026-08-28
trend_stop_episode,300316,2025-07-21,0.9862,"[0.8,1.0454]",2025-07-22,2026-08-03,,0.37457925666282943,0.37592137592137576,True,2026-08-28
trend_ma60_nonoverlap,300316,2024-10-15,0.789,"[0.6,0.8)",2024-10-16,2025-10-27,2024-12-13,0.24414342990463744,0.23816793893129784,True,2026-08-28
trend_ma60_episode,300360,2025-07-01,0.8918,"[0.8,1.0454]",2025-07-02,2026-07-14,2025-07-31,-0.24356279196221586,-0.23424570337364736,True,2026-08-28
trend_ma60_episode,300360,2025-08-11,0.9087,"[0.8,1.0454]",2025-08-12,2026-08-24,2025-08-29,-0.26487379447126524,-0.25639464068209505,True,2026-08-28
trend_ma60_episode,300360,2025-11-20,1.0277,"[0.8,1.0454]",2025-11-21,,2026-02-02,,,False,2026-08-28
trend_stop_episode,300360,2025-07-01,0.8918,"[0.8,1.0454]",2025-07-02,2026-07-14,2025-09-02,-0.24356279196221586,-0.23424570337364736,True,2026-08-28
trend_stop_episode,300360,2025-11-20,1.0277,"[0.8,1.0454]",2025-11-21,,2026-04-03,,,False,2026-08-28
trend_ma60_nonoverlap,300360,2025-07-01,0.8918,"[0.8,1.0454]",2025-07-02,2026-07-14,2025-07-31,-0.24356279196221586,-0.23424570337364736,True,2026-08-28
trend_ma60_episode,300435,2024-04-30,0.8026,"[0.8,1.0454]",2024-05-06,2025-05-16,2024-05-20,0.02027694774190536,0.01969365426695857,True,2026-08-28
trend_ma60_episode,300435,2024-10-14,0.7981,"[0.6,0.8)",2024-10-15,2025-10-24,2024-12-23,0.948683127300985,0.9394495412844037,True,2026-08-28
trend_ma60_episode,300435,2025-03-05,0.8764,"[0.8,1.0454]",2025-03-06,2026-03-18,2025-04-07,1.1202889447236144,1.1057098765432092,True,2026-08-28
trend_ma60_episode,300435,2025-04-21,0.9715,"[0.8,1.0454]",2025-04-22,2026-05-07,2025-11-19,0.6856991068926912,0.6763215061549597,True,2026-08-28
trend_stop_episode,300435,2024-04-30,0.8026,"[0.8,1.0454]",2024-05-06,2025-05-16,2024-06-03,0.02027694774190536,0.01969365426695857,True,2026-08-28
trend_stop_episode,300435,2024-10-14,0.7981,"[0.6,0.8)",2024-10-15,2025-10-24,,0.948683127300985,0.9394495412844037,True,2026-08-28
trend_ma60_nonoverlap,300435,2024-04-30,0.8026,"[0.8,1.0454]",2024-05-06,2025-05-16,2024-05-20,0.02027694774190536,0.01969365426695857,True,2026-08-28
trend_ma60_episode,600000,2013-08-29,0.9842,"[0.8,1.0454]",2013-08-30,2014-09-11,2013-11-13,0.14581590164095837,0.14126807563959964,True,2026-08-07
trend_ma60_episode,600000,2014-04-03,0.9524,"[0.8,1.0454]",2014-04-04,2015-04-15,2014-05-30,0.980600096408335,0.9136690647482011,True,2026-08-07
trend_ma60_episode,600000,2014-07-23,0.8877,"[0.8,1.0454]",2014-07-24,2015-08-11,2014-10-27,0.7449043160533171,0.7518240343347642,True,2026-08-07
trend_ma60_episode,600000,2014-10-30,0.9458,"[0.8,1.0454]",2014-10-31,2015-11-30,2015-03-03,0.9097546715513458,0.9026470588235296,True,2026-08-07
trend_ma60_episode,600000,2020-05-28,0.7964,"[0.6,0.8)",2020-05-29,2021-06-09,2020-08-26,0.01940673143722882,0.022705771050141932,True,2026-08-07
trend_ma60_episode,600000,2020-12-02,0.9466,"[0.8,1.0454]",2020-12-03,2021-12-14,2020-12-16,-0.12102114692408439,-0.1162109375,True,2026-08-07
trend_ma60_episode,600000,2021-01-06,0.8874,"[0.8,1.0454]",2021-01-07,2022-01-18,2021-01-25,-0.07606940241552973,-0.07135575942915384,True,2026-08-07
trend_ma60_episode,600000,2021-01-29,0.9066,"[0.8,1.0454]",2021-02-01,2022-02-17,2021-04-15,-0.13886582014402982,-0.13409961685823746,True,2026-08-07
trend_ma60_episode,600000,2022-01-21,0.9152,"[0.8,1.0454]",2022-01-24,2023-02-09,2022-01-25,-0.11782686031049905,-0.11737629459148446,True,2026-08-07
trend_ma60_episode,600000,2022-02-08,0.8887,"[0.8,1.0454]",2022-02-09,2023-02-20,2022-02-14,-0.1127216916780368,-0.1122685185185186,True,2026-08-07
trend_ma60_episode,600000,2022-02-18,0.8907,"[0.8,1.0454]",2022-02-21,2023-03-02,2022-02-21,-0.10736698499318009,-0.10697674418604641,True,2026-08-07
trend_ma60_episode,600000,2022-12-05,0.922,"[0.8,1.0454]",2022-12-06,2023-12-15,2023-02-13,-0.0672172691744014,-0.06385869565217384,True,2026-08-07
trend_ma60_episode,600000,2023-02-21,0.9157,"[0.8,1.0454]",2023-02-22,2024-03-05,2023-02-22,0.03339747966974982,0.03314917127071859,True,2026-08-07
trend_ma60_episode,600000,2024-02-07,1.006,"[0.8,1.0454]",2024-02-08,2025-02-28,2024-09-03,0.514690068021862,0.5073275862068964,True,2026-08-07
trend_stop_episode,600000,2013-08-29,0.9842,"[0.8,1.0454]",2013-08-30,2014-09-11,,0.14581590164095837,0.14126807563959964,True,2026-08-07
trend_ma60_nonoverlap,600000,2013-08-29,0.9842,"[0.8,1.0454]",2013-08-30,2014-09-11,2013-11-13,0.14581590164095837,0.14126807563959964,True,2026-08-07
trend_ma60_nonoverlap,600000,2014-10-30,0.9458,"[0.8,1.0454]",2014-10-31,2015-11-30,2015-03-03,0.9097546715513458,0.9026470588235296,True,2026-08-07
trend_ma60_nonoverlap,600000,2020-05-28,0.7964,"[0.6,0.8)",2020-05-29,2021-06-09,2020-08-26,0.01940673143722882,0.022705771050141932,True,2026-08-07
trend_ma60_nonoverlap,600000,2022-01-21,0.9152,"[0.8,1.0454]",2022-01-24,2023-02-09,2022-01-25,-0.11782686031049905,-0.11737629459148446,True,2026-08-07
trend_ma60_nonoverlap,600000,2023-02-21,0.9157,"[0.8,1.0454]",2023-02-22,2024-03-05,2023-02-22,0.03339747966974982,0.03314917127071859,True,2026-08-07
trend_ma60_episode,600009,2014-05-06,0.9216,"[0.8,1.0454]",2014-05-07,2015-05-14,2014-06-04,1.0898340149508838,1.0684725357411589,True,2026-08-07
trend_ma60_episode,600009,2014-07-30,0.9515,"[0.8,1.0454]",2014-07-31,2015-08-07,2015-06-26,1.2964538191850123,1.27007299270073,True,2026-08-07
trend_stop_episode,600009,2014-05-06,0.9216,"[0.8,1.0454]",2014-05-07,2015-05-14,2014-06-04,1.0898340149508838,1.0684725357411589,True,2026-08-07
trend_stop_episode,600009,2014-07-30,0.9515,"[0.8,1.0454]",2014-07-31,2015-08-07,,1.2964538191850123,1.27007299270073,True,2026-08-07
trend_ma60_nonoverlap,600009,2014-05-06,0.9216,"[0.8,1.0454]",2014-05-07,2015-05-14,2014-06-04,1.0898340149508838,1.0684725357411589,True,2026-08-07
trend_ma60_episode,600015,2021-10-11,0.9744,"[0.8,1.0454]",2021-10-12,2022-10-21,2021-10-28,-0.05848045857217232,-0.058245614035087545,True,2026-08-07
trend_ma60_episode,600015,2021-12-10,0.955,"[0.8,1.0454]",2021-12-13,2022-12-22,2021-12-13,-0.020243040289818492,-0.021669626998223612,True,2026-08-07
trend_ma60_episode,600015,2022-01-12,0.9613,"[0.8,1.0454]",2022-01-13,2023-01-31,2022-01-25,-0.0382856555551736,-0.04013840830449833,True,2026-08-07
trend_ma60_episode,600015,2022-02-07,0.9453,"[0.8,1.0454]",2022-02-08,2023-02-17,2022-02-24,-0.07008951580089384,-0.07054794520547947,True,2026-08-07
trend_ma60_episode,600015,2022-06-28,0.7615,"[0.6,0.8)",2022-06-29,2023-07-10,2022-07-14,0.10627672604594363,0.10655105973025036,True,2026-08-07
trend_ma60_episode,600015,2022-07-19,0.7702,"[0.6,0.8)",2022-07-20,2023-07-31,2022-08-02,0.20638827733063891,0.20058252427184464,True,2026-08-07
trend_ma60_episode,600015,2022-08-09,0.7549,"[0.6,0.8)",2022-08-10,2023-08-21,2022-08-16,0.15038259586594038,0.14844357976653688,True,2026-08-07
trend_ma60_episode,600015,2022-08-17,0.7608,"[0.6,0.8)",2022-08-18,2023-08-29,2022-08-18,0.18460966542751,0.18098039215686246,True,2026-08-07
trend_ma60_episode,600015,2022-09-06,0.7456,"[0.6,0.8)",2022-09-07,2023-09-18,2022-09-16,0.15804280116547842,0.15501930501930494,True,2026-08-07
trend_ma60_episode,600015,2022-12-05,0.8084,"[0.8,1.0454]",2022-12-06,2023-12-15,2023-02-03,0.14326963832817996,0.1388785046728973,True,2026-08-07
trend_ma60_episode,600015,2023-03-09,0.8174,"[0.8,1.0454]",2023-03-10,2024-03-21,2023-06-21,0.2842102483947264,0.271401515151515,True,2026-08-07
trend_stop_episode,600015,2021-10-11,0.9744,"[0.8,1.0454]",2021-10-12,2022-10-21,2021-10-28,-0.05848045857217232,-0.058245614035087545,True,2026-08-07
trend_stop_episode,600015,2021-12-10,0.955,"[0.8,1.0454]",2021-12-13,2022-12-22,2021-12-13,-0.020243040289818492,-0.021669626998223612,True,2026-08-07
trend_stop_episode,600015,2022-01-12,0.9613,"[0.8,1.0454]",2022-01-13,2023-01-31,2022-03-07,-0.0382856555551736,-0.04013840830449833,True,2026-08-07
trend_stop_episode,600015,2022-06-28,0.7615,"[0.6,0.8)",2022-06-29,2023-07-10,2022-07-14,0.10627672604594363,0.10655105973025036,True,2026-08-07
trend_stop_episode,600015,2022-07-19,0.7702,"[0.6,0.8)",2022-07-20,2023-07-31,2022-08-02,0.20638827733063891,0.20058252427184464,True,2026-08-07
trend_stop_episode,600015,2022-08-09,0.7549,"[0.6,0.8)",2022-08-10,2023-08-21,2022-08-23,0.15038259586594038,0.14844357976653688,True,2026-08-07
trend_stop_episode,600015,2022-09-06,0.7456,"[0.6,0.8)",2022-09-07,2023-09-18,2022-09-16,0.15804280116547842,0.15501930501930494,True,2026-08-07
trend_stop_episode,600015,2022-12-05,0.8084,"[0.8,1.0454]",2022-12-06,2023-12-15,,0.14326963832817996,0.1388785046728973,True,2026-08-07
trend_ma60_nonoverlap,600015,2021-10-11,0.9744,"[0.8,1.0454]",2021-10-12,2022-10-21,2021-10-28,-0.05848045857217232,-0.058245614035087545,True,2026-08-07
trend_ma60_nonoverlap,600015,2022-12-05,0.8084,"[0.8,1.0454]",2022-12-06,2023-12-15,2023-02-03,0.14326963832817996,0.1388785046728973,True,2026-08-07
trend_ma60_episode,600016,2019-04-01,0.949,"[0.8,1.0454]",2019-04-02,2020-04-13,2019-04-26,-0.06621606140451164,-0.06279069767441847,True,2026-08-07
trend_ma60_episode,600016,2019-07-03,0.9784,"[0.8,1.0454]",2019-07-04,2020-07-15,2019-08-05,-0.014337219145526325,-0.01164596273291918,True,2026-08-07
trend_ma60_episode,600016,2019-09-18,0.9341,"[0.8,1.0454]",2019-09-19,2020-09-29,2019-11-20,-0.07315564552406506,-0.06743421052631593,True,2026-08-07
trend_ma60_episode,600016,2019-11-25,1.0001,"[0.8,1.0454]",2019-11-26,2020-12-07,2020-01-23,-0.09306159645416445,-0.08723747980613894,True,2026-08-07
trend_ma60_episode,600016,2020-05-13,0.7101,"[0.6,0.8)",2020-05-14,2021-05-25,2020-05-14,-0.12655201528684956,-0.11438474870017323,True,2026-08-07
trend_ma60_episode,600016,2020-05-18,0.7089,"[0.6,0.8)",2020-05-19,2021-05-28,2020-05-22,-0.1347362216327722,-0.12241379310344824,True,2026-08-07
trend_ma60_episode,600016,2020-06-02,0.735,"[0.6,0.8)",2020-06-03,2021-06-15,2020-06-11,-0.15050733976210406,-0.13691507798960123,True,2026-08-07
trend_ma60_episode,600016,2020-07-07,0.8499,"[0.8,1.0454]",2020-07-08,2021-07-16,2020-08-26,-0.27539243821452264,-0.2602760736196318,True,2026-08-07
trend_ma60_episode,600016,2021-03-11,0.7879,"[0.6,0.8)",2021-03-12,2022-03-23,2021-03-19,-0.25287097934436187,-0.24657794676806066,True,2026-08-07
trend_ma60_episode,600016,2021-03-22,0.7864,"[0.6,0.8)",2021-03-23,2022-04-01,2021-03-25,-0.2265438478631585,-0.22122370936902502,True,2026-08-07
trend_ma60_episode,600016,2021-03-29,0.7894,"[0.6,0.8)",2021-03-30,2022-04-12,2021-03-31,-0.24633442740653255,-0.2404174573055028,True,2026-08-07
trend_ma60_episode,600016,2022-01-06,0.9229,"[0.8,1.0454]",2022-01-07,2023-01-18,2022-01-25,-0.06826958604174016,-0.06506329113924081,True,2026-08-07
trend_ma60_episode,600016,2022-02-08,0.9238,"[0.8,1.0454]",2022-02-09,2023-02-20,2022-02-24,-0.08326429444520111,-0.07964824120603009,True,2026-08-07
trend_ma60_episode,600016,2022-06-07,0.8483,"[0.8,1.0454]",2022-06-08,2023-06-15,2022-07-25,0.0936525501879808,0.09002624671915993,True,2026-08-07
trend_ma60_episode,600016,2022-08-05,0.8627,"[0.8,1.0454]",2022-08-08,2023-08-17,2022-08-08,0.14868977113217796,0.1443526170798901,True,2026-08-07
trend_ma60_episode,600016,2022-12-02,0.8415,"[0.8,1.0454]",2022-12-05,2023-12-14,2022-12-20,0.12985838738151045,0.12788732394366198,True,2026-08-07
trend_ma60_episode,600016,2023-01-04,0.8277,"[0.8,1.0454]",2023-01-05,2024-01-16,2023-01-10,0.16474991387140347,0.16206896551724137,True,2026-08-07
trend_ma60_episode,600016,2023-01-13,0.823,"[0.8,1.0454]",2023-01-16,2024-01-25,2023-02-03,0.18335597452669594,0.17982708933717562,True,2026-08-07
trend_stop_episode,600016,2019-04-01,0.949,"[0.8,1.0454]",2019-04-02,2020-04-13,2019-05-09,-0.06621606140451164,-0.06279069767441847,True,2026-08-07
trend_stop_episode,600016,2019-07-03,0.9784,"[0.8,1.0454]",2019-07-04,2020-07-15,2019-08-05,-0.014337219145526325,-0.01164596273291918,True,2026-08-07
trend_stop_episode,600016,2019-09-18,0.9341,"[0.8,1.0454]",2019-09-19,2020-09-29,2020-02-03,-0.07315564552406506,-0.06743421052631593,True,2026-08-07
trend_stop_episode,600016,2020-05-13,0.7101,"[0.6,0.8)",2020-05-14,2021-05-25,2020-05-14,-0.12655201528684956,-0.11438474870017323,True,2026-08-07
trend_stop_episode,600016,2020-05-18,0.7089,"[0.6,0.8)",2020-05-19,2021-05-28,2020-05-22,-0.1347362216327722,-0.12241379310344824,True,2026-08-07
trend_stop_episode,600016,2020-06-02,0.735,"[0.6,0.8)",2020-06-03,2021-06-15,2020-06-11,-0.15050733976210406,-0.13691507798960123,True,2026-08-07
trend_stop_episode,600016,2020-07-07,0.8499,"[0.8,1.0454]",2020-07-08,2021-07-16,2020-09-23,-0.27539243821452264,-0.2602760736196318,True,2026-08-07
trend_stop_episode,600016,2021-03-11,0.7879,"[0.6,0.8)",2021-03-12,2022-03-23,2021-03-19,-0.25287097934436187,-0.24657794676806066,True,2026-08-07
trend_stop_episode,600016,2021-03-22,0.7864,"[0.6,0.8)",2021-03-23,2022-04-01,2021-03-25,-0.2265438478631585,-0.22122370936902502,True,2026-08-07
trend_stop_episode,600016,2021-03-29,0.7894,"[0.6,0.8)",2021-03-30,2022-04-12,2021-03-31,-0.24633442740653255,-0.2404174573055028,True,2026-08-07
trend_stop_episode,600016,2022-01-06,0.9229,"[0.8,1.0454]",2022-01-07,2023-01-18,2022-01-25,-0.06826958604174016,-0.06506329113924081,True,2026-08-07
trend_stop_episode,600016,2022-02-08,0.9238,"[0.8,1.0454]",2022-02-09,2023-02-20,2022-02-24,-0.08326429444520111,-0.07964824120603009,True,2026-08-07
trend_stop_episode,600016,2022-06-07,0.8483,"[0.8,1.0454]",2022-06-08,2023-06-15,2022-09-19,0.0936525501879808,0.09002624671915993,True,2026-08-07
trend_stop_episode,600016,2022-12-02,0.8415,"[0.8,1.0454]",2022-12-05,2023-12-14,2022-12-20,0.12985838738151045,0.12788732394366198,True,2026-08-07
trend_stop_episode,600016,2023-01-04,0.8277,"[0.8,1.0454]",2023-01-05,2024-01-16,2023-01-10,0.16474991387140347,0.16206896551724137,True,2026-08-07
trend_stop_episode,600016,2023-01-13,0.823,"[0.8,1.0454]",2023-01-16,2024-01-25,2023-02-06,0.18335597452669594,0.17982708933717562,True,2026-08-07
trend_ma60_nonoverlap,600016,2019-04-01,0.949,"[0.8,1.0454]",2019-04-02,2020-04-13,2019-04-26,-0.06621606140451164,-0.06279069767441847,True,2026-08-07
trend_ma60_nonoverlap,600016,2020-05-13,0.7101,"[0.6,0.8)",2020-05-14,2021-05-25,2020-05-14,-0.12655201528684956,-0.11438474870017323,True,2026-08-07
trend_ma60_nonoverlap,600016,2022-01-06,0.9229,"[0.8,1.0454]",2022-01-07,2023-01-18,2022-01-25,-0.06826958604174016,-0.06506329113924081,True,2026-08-07
trend_ma60_episode,600031,2013-09-03,0.4911,"(0,0.6)",2013-09-04,2014-09-16,2013-10-24,-0.23005319148936043,-0.23005319148936165,True,2026-08-28
trend_ma60_episode,600031,2014-07-29,0.5401,"(0,0.6)",2014-07-30,2015-08-10,2014-10-23,0.6095536946273561,0.600356506238859,True,2026-08-28
trend_ma60_episode,600031,2014-10-30,0.5698,"(0,0.6)",2014-10-31,2015-11-11,2015-02-02,0.21348393339784288,0.21705685618729098,True,2026-08-28
trend_ma60_episode,600031,2015-03-26,0.9181,"[0.8,1.0454]",2015-03-27,2016-04-06,2015-06-19,-0.39821500578846736,-0.39533898305084736,True,2026-08-28
trend_ma60_episode,600031,2015-11-13,0.8108,"[0.8,1.0454]",2015-11-16,2016-11-23,2015-11-27,-0.05657763026184004,-0.056899004267425224,True,2026-08-28
trend_ma60_episode,600031,2016-03-28,0.6591,"[0.6,0.8)",2016-03-29,2017-04-10,2016-04-29,0.3128961091054965,0.31227436823104693,True,2026-08-28
trend_ma60_episode,600031,2022-11-21,0.9791,"[0.8,1.0454]",2022-11-22,2023-12-01,2023-03-20,-0.10287601651092049,-0.10219922380336355,True,2026-08-28
trend_ma60_episode,600031,2023-07-04,1.0357,"[0.8,1.0454]",2023-07-05,2024-07-16,2023-08-11,-0.011725625772906367,-0.011990407673860837,True,2026-08-28
trend_ma60_episode,600031,2024-02-21,0.8457,"[0.8,1.0454]",2024-02-22,2025-03-06,2024-06-13,0.4165844018837548,0.4129353233830846,True,2026-08-28
trend_stop_episode,600031,2013-09-03,0.4911,"(0,0.6)",2013-09-04,2014-09-16,2013-10-29,-0.23005319148936043,-0.23005319148936165,True,2026-08-28
trend_stop_episode,600031,2014-07-29,0.5401,"(0,0.6)",2014-07-30,2015-08-10,2016-01-26,0.6095536946273561,0.600356506238859,True,2026-08-28
trend_stop_episode,600031,2016-03-28,0.6591,"[0.6,0.8)",2016-03-29,2017-04-10,2016-04-29,0.3128961091054965,0.31227436823104693,True,2026-08-28
trend_stop_episode,600031,2022-11-21,0.9791,"[0.8,1.0454]",2022-11-22,2023-12-01,2023-05-30,-0.10287601651092049,-0.10219922380336355,True,2026-08-28
trend_stop_episode,600031,2023-07-04,1.0357,"[0.8,1.0454]",2023-07-05,2024-07-16,2023-08-11,-0.011725625772906367,-0.011990407673860837,True,2026-08-28
trend_stop_episode,600031,2024-02-21,0.8457,"[0.8,1.0454]",2024-02-22,2025-03-06,,0.4165844018837548,0.4129353233830846,True,2026-08-28
trend_ma60_nonoverlap,600031,2013-09-03,0.4911,"(0,0.6)",2013-09-04,2014-09-16,2013-10-24,-0.23005319148936043,-0.23005319148936165,True,2026-08-28
trend_ma60_nonoverlap,600031,2014-10-30,0.5698,"(0,0.6)",2014-10-31,2015-11-11,2015-02-02,0.21348393339784288,0.21705685618729098,True,2026-08-28
trend_ma60_nonoverlap,600031,2015-11-13,0.8108,"[0.8,1.0454]",2015-11-16,2016-11-23,2015-11-27,-0.05657763026184004,-0.056899004267425224,True,2026-08-28
trend_ma60_nonoverlap,600031,2022-11-21,0.9791,"[0.8,1.0454]",2022-11-22,2023-12-01,2023-03-20,-0.10287601651092049,-0.10219922380336355,True,2026-08-28
trend_ma60_nonoverlap,600031,2024-02-21,0.8457,"[0.8,1.0454]",2024-02-22,2025-03-06,2024-06-13,0.4165844018837548,0.4129353233830846,True,2026-08-28
trend_ma60_episode,600036,2014-05-12,1.0192,"[0.8,1.0454]",2014-05-13,2015-05-27,2014-05-19,1.0310475594273352,0.9709709709709711,True,2026-08-28
trend_ma60_episode,600036,2014-05-23,1.0233,"[0.8,1.0454]",2014-05-26,2015-06-09,2014-09-22,1.1986881009713848,1.1279761904761902,True,2026-08-28
trend_ma60_episode,600036,2023-07-28,0.9816,"[0.8,1.0454]",2023-07-31,2024-08-09,2023-08-16,-0.036337608254895404,-0.0353768278965132,True,2026-08-28
trend_ma60_episode,600036,2023-09-04,0.9212,"[0.8,1.0454]",2023-09-05,2024-09-18,2023-09-21,-0.0040861125161688605,-0.0008456659619450191,True,2026-08-28
trend_ma60_episode,600036,2023-09-22,0.916,"[0.8,1.0454]",2023-09-25,2024-10-15,2023-10-09,0.23659574468085043,0.22642424242424242,True,2026-08-28
trend_ma60_episode,600036,2023-10-12,0.9332,"[0.8,1.0454]",2023-10-13,2024-10-25,2023-10-13,0.2708869395984035,0.2594909536951855,True,2026-08-28
trend_ma60_episode,600036,2024-01-26,0.8546,"[0.8,1.0454]",2024-01-29,2025-02-18,2024-06-11,0.4217047454225493,0.40421052631578935,True,2026-08-28
trend_ma60_episode,600036,2024-06-24,0.7416,"[0.6,0.8)",2024-06-25,2025-07-07,2024-07-05,0.4585752390404716,0.433586005830904,True,2026-08-28
trend_ma60_episode,600036,2024-07-17,0.7585,"[0.6,0.8)",2024-07-18,2025-07-30,2024-07-26,0.3601213882209515,0.36168964505720136,True,2026-08-28
trend_ma60_episode,600036,2024-08-15,0.7192,"[0.6,0.8)",2024-08-16,2025-08-28,2024-08-30,0.35334647308663913,0.3568627450980393,True,2026-08-28
trend_ma60_episode,600036,2024-10-10,0.8507,"[0.8,1.0454]",2024-10-11,2025-10-22,2025-04-07,0.13943012586710313,0.14363778298204544,True,2026-08-28
trend_ma60_episode,600036,2025-04-18,0.815,"[0.8,1.0454]",2025-04-21,2026-05-06,2025-04-22,-0.037300505731576505,-0.029966887417218646,True,2026-08-28
