group,horizon,code,signal_date,exec_date,pv,held,break_date,end_date,calendar_days,return,corrected_return,complete,missing_reason
rank1_daily,750,000651,2024-09-25,2024-09-26,0.7356,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2024-09-26,2024-09-27,0.7685,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2024-09-27,2024-09-30,0.7688,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-04-09,2025-04-10,0.7223,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-04-10,2025-04-11,0.7214,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-04-11,2025-04-14,0.7260,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-04-15,2025-04-16,0.7222,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-04-17,2025-04-18,0.7241,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-04-18,2025-04-21,0.7293,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-04-25,2025-04-28,0.5701,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-04-28,2025-04-29,0.5868,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-04-29,2025-04-30,0.5833,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-04-30,2025-05-06,0.5744,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-05-06,2025-05-07,0.5732,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-05-07,2025-05-08,0.5812,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-05-08,2025-05-09,0.5865,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-05-09,2025-05-12,0.5925,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-05-12,2025-05-13,0.5913,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-05-13,2025-05-14,0.5923,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-05-14,2025-05-15,0.5913,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2025-12-16,2025-12-17,0.5305,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-01-20,2026-01-21,0.5361,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-01-21,2026-01-22,0.5295,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-01-22,2026-01-23,0.5305,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-05-11,2026-05-12,0.4897,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-05-12,2026-05-13,0.4883,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-05-13,2026-05-14,0.4878,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-05-14,2026-05-15,0.4868,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-05-15,2026-05-18,0.4876,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-05-18,2026-05-19,0.4807,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-05-19,2026-05-20,0.4788,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-05-20,2026-05-21,0.4782,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-06-02,2026-06-03,0.4784,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-06-03,2026-06-04,0.4781,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-07-23,2026-07-24,0.4911,0,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-07-24,2026-07-27,0.4897,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-07-27,2026-07-28,0.4889,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-07-28,2026-07-29,0.4938,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-07-29,2026-07-30,0.5041,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-07-30,2026-07-31,0.5141,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-07-31,2026-08-03,0.5120,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-08-03,2026-08-04,0.4958,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-08-04,2026-08-05,0.4905,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-08-10,2026-08-11,0.4923,1,,,,,,False,forward_incomplete
rank1_daily,750,000651,2026-08-19,2026-08-20,0.5001,1,,,,,,False,forward_incomplete
