arm,buy_line,group,exclusion_group,start,end,cagr,base_cagr,delta_pp
BL08000OP09,0.8,U,U4,2015-05-01,2026-08-28,0.37164374943596346,0.470629288674965,-9.898553923900156
BL08000OP09,0.8,U,U4,2015-11-01,2026-08-28,0.39175135597237465,0.5189473402580713,-12.719598428569668
BL08000OP09,0.8,U,U4,2016-05-01,2026-08-28,0.5125901882166488,0.6848724220753288,-17.228223385868002
BL08500OP09,0.85,full,full,2009-11-01,2026-08-28,0.27949432325910095,0.3171902906642554,-3.7695967405154462
BL08500OP09,0.85,full,full,2010-05-01,2026-08-28,0.28921379516661094,0.42150631552147355,-13.229252035486262
BL08500OP09,0.85,full,full,2010-11-01,2026-08-28,0.29951217911655004,0.34762338931737813,-4.811121020082809
BL08500OP09,0.85,full,full,2011-05-01,2026-08-28,0.3106936375727276,0.31325227361749697,-0.2558636044769358
BL08500OP09,0.85,full,full,2011-11-01,2026-08-28,0.3226690030173285,0.3323652934000796,-0.9696290382751105
BL08500OP09,0.85,full,full,2012-05-01,2026-08-28,0.3688620856836007,0.39847921911522177,-2.961713343162109
BL08500OP09,0.85,full,full,2012-11-01,2026-08-28,0.3596032765039079,0.5003010251284332,-14.069774862452533
BL08500OP09,0.85,full,full,2013-05-01,2026-08-28,0.3624349551970969,0.4931181239971951,-13.068316880009823
BL08500OP09,0.85,full,full,2013-11-01,2026-08-28,0.41569980055879374,0.41697297508389597,-0.12731745251022275
BL08500OP09,0.85,full,full,2014-05-01,2026-08-28,0.46646755278659,0.4929665032489996,-2.6498950462409576
BL08500OP09,0.85,full,full,2014-11-01,2026-08-28,0.3781683078297593,0.5279156947520107,-14.974738692225142
BL08500OP09,0.85,full,full,2015-05-01,2026-08-28,0.35838713864282457,0.4970778116275161,-13.869067298469151
BL08500OP09,0.85,full,full,2015-11-01,2026-08-28,0.46631295394507855,0.5936193389038193,-12.73063849587408
BL08500OP09,0.85,full,full,2016-05-01,2026-08-28,0.47090852549024254,0.7061667460063654,-23.525822051612288
BL08500OP09,0.85,A,A,2009-11-01,2026-08-28,0.35555965085894115,0.32484186578832164,3.0717785070619508
BL08500OP09,0.85,A,A,2010-05-01,2026-08-28,0.3682809989028242,0.3577877601083479,1.0493238794476278
BL08500OP09,0.85,A,A,2010-11-01,2026-08-28,0.3817845957586281,0.39384145779326096,-1.2056862034632854
BL08500OP09,0.85,A,A,2011-05-01,2026-08-28,0.3964745239077001,0.4595414701476832,-6.30669462399831
BL08500OP09,0.85,A,A,2011-11-01,2026-08-28,0.4122400606060639,0.4343883464327476,-2.214828582668371
BL08500OP09,0.85,A,A,2012-05-01,2026-08-28,0.43970757655188075,0.44367740634309305,-0.3969829791212298
BL08500OP09,0.85,A,A,2012-11-01,2026-08-28,0.4752558358467338,0.5076581123683039,-3.240227652157013
BL08500OP09,0.85,A,A,2013-05-01,2026-08-28,0.3877059901929414,0.5273589932880105,-13.965300309506912
BL08500OP09,0.85,A,A,2013-11-01,2026-08-28,0.42688137078873556,0.5092937156190205,-8.241234483028492
BL08500OP09,0.85,A,A,2014-05-01,2026-08-28,0.5510381940309366,0.5759327684444389,-2.489457441350229
BL08500OP09,0.85,A,A,2014-11-01,2026-08-28,0.4156795542700997,0.5567072004372051,-14.10276461671054
BL08500OP09,0.85,A,A,2015-05-01,2026-08-28,0.4525791291795247,0.470629288674965,-1.805015949544031
BL08500OP09,0.85,A,A,2015-11-01,2026-08-28,0.47776972296975684,0.5189473402580713,-4.117761728831448
BL08500OP09,0.85,A,A,2016-05-01,2026-08-28,0.4358613721330473,0.6848724220753288,-24.901104994228152
BL08500OP09,0.85,U,U5,2009-11-01,2026-08-28,0.3345726188538447,0.3100920074938911,2.448061135995361
BL08500OP09,0.85,U,U5,2010-05-01,2026-08-28,0.34645178061145776,0.3551558055033941,-0.8704024891936335
BL08500OP09,0.85,U,U5,2010-11-01,2026-08-28,0.3590552089518899,0.38352516017284066,-2.4469951220950747
BL08500OP09,0.85,U,U5,2011-05-01,2026-08-28,0.3727587157065231,0.39829115482165633,-2.5532439115133254
BL08500OP09,0.85,U,U5,2011-11-01,2026-08-28,0.38745738325326395,0.41413900022826233,-2.668161697499838
BL08500OP09,0.85,U,U5,2012-05-01,2026-08-28,0.3989064465572041,0.4538403274383047,-5.493388088110063
BL08500OP09,0.85,U,U5,2012-11-01,2026-08-28,0.4220166659790785,0.5457150166511588,-12.369835067208035
BL08500OP09,0.85,U,U5,2013-05-01,2026-08-28,0.4417200658780087,0.48406660672551904,-4.234654084751033
BL08500OP09,0.85,U,U5,2013-11-01,2026-08-28,0.48241071815406844,0.5038885820834755,-2.1477863929407093
BL08500OP09,0.85,U,U5,2014-05-01,2026-08-28,0.5168867983249914,0.534591004834962,-1.7704206509970621
BL08500OP09,0.85,U,U5,2014-11-01,2026-08-28,0.43940512644868157,0.506434178013045,-6.702905156436345
BL08500OP09,0.85,U,U5,2015-05-01,2026-08-28,0.4525791291795247,0.4765007103008012,-2.3921581121276514
BL08500OP09,0.85,U,U5,2015-11-01,2026-08-28,0.47776972296975684,0.5326707698385871,-5.490104686883024
BL08500OP09,0.85,U,U5,2016-05-01,2026-08-28,0.4358613721330473,0.7061884902572,-27.032711812415265
BL09000OP09,0.9,full,full,2009-11-01,2026-08-28,0.3030499802339832,0.3171902906642554,-1.4140310430272196
BL09000OP09,0.9,full,full,2010-05-01,2026-08-28,0.31368402594900635,0.42150631552147355,-10.78222895724672
BL09000OP09,0.9,full,full,2010-11-01,2026-08-28,0.39399071280673015,0.34762338931737813,4.636732348935202
BL09000OP09,0.9,full,full,2011-05-01,2026-08-28,0.40921564770087704,0.31325227361749697,9.596337408338007
BL09000OP09,0.9,full,full,2011-11-01,2026-08-28,0.42556021014988077,0.3323652934000796,9.319491674980117
BL09000OP09,0.9,full,full,2012-05-01,2026-08-28,0.4360105657334117,0.39847921911522177,3.753134661818991
BL09000OP09,0.9,full,full,2012-11-01,2026-08-28,0.47322215185228234,0.5003010251284332,-2.7078873276150883
BL09000OP09,0.9,full,full,2013-05-01,2026-08-28,0.4922265964361401,0.4931181239971951,-0.08915275610550388
BL09000OP09,0.9,full,full,2013-11-01,2026-08-28,0.48766821993631604,0.41697297508389597,7.069524485242007
BL09000OP09,0.9,full,full,2014-05-01,2026-08-28,0.5144898183432574,0.4929665032489996,2.1523315094257756
BL09000OP09,0.9,full,full,2014-11-01,2026-08-28,0.41884239929403533,0.5279156947520107,-10.90732954579754
BL09000OP09,0.9,full,full,2015-05-01,2026-08-28,0.4415422236123383,0.4970778116275161,-5.553558801517777
BL09000OP09,0.9,full,full,2015-11-01,2026-08-28,0.4739633795641749,0.5936193389038193,-11.965595933964446
BL09000OP09,0.9,full,full,2016-05-01,2026-08-28,0.5259252636403002,0.7061667460063654,-18.024148236606518
BL09000OP09,0.9,A,A,2009-11-01,2026-08-28,0.3718783563461785,0.32484186578832164,4.703649055785686
BL09000OP09,0.9,A,A,2010-05-01,2026-08-28,0.3852617372523337,0.3577877601083479,2.7473977143985806
BL09000OP09,0.9,A,A,2010-11-01,2026-08-28,0.39947343135772684,0.39384145779326096,0.5631973564465875
BL09000OP09,0.9,A,A,2011-05-01,2026-08-28,0.4149398689420214,0.4595414701476832,-4.460160120566181
BL09000OP09,0.9,A,A,2011-11-01,2026-08-28,0.4315458913871648,0.4343883464327476,-0.28424550455827813
BL09000OP09,0.9,A,A,2012-05-01,2026-08-28,0.464191040823849,0.44367740634309305,2.051363448075594
BL09000OP09,0.9,A,A,2012-11-01,2026-08-28,0.48086945041652807,0.5076581123683039,-2.678866195177587
BL09000OP09,0.9,A,A,2013-05-01,2026-08-28,0.43265035391354156,0.5273589932880105,-9.470863937446893
BL09000OP09,0.9,A,A,2013-11-01,2026-08-28,0.4915487309276474,0.5092937156190205,-1.774498469137309
BL09000OP09,0.9,A,A,2014-05-01,2026-08-28,0.5261683895163496,0.5759327684444389,-4.976437892808927
BL09000OP09,0.9,A,A,2014-11-01,2026-08-28,0.47078932802513185,0.5567072004372051,-8.591787241207328
BL09000OP09,0.9,A,A,2015-05-01,2026-08-28,0.43347495177866335,0.470629288674965,-3.7154336896301654
BL09000OP09,0.9,A,A,2015-11-01,2026-08-28,0.49300988160341497,0.5189473402580713,-2.5937458654656353
BL09000OP09,0.9,A,A,2016-05-01,2026-08-28,0.6006889068532852,0.6848724220753288,-8.41835152220436
BL09000OP09,0.9,U,U6,2009-11-01,2026-08-28,0.35142253085695274,0.297016684127815,5.440584672913773
BL09000OP09,0.9,U,U6,2010-05-01,2026-08-28,0.3639770345344111,0.3254120906730591,3.856494386135201
BL09000OP09,0.9,U,U6,2010-11-01,2026-08-28,0.37730224469613316,0.36190675509102754,1.5395489605105617
BL09000OP09,0.9,U,U6,2011-05-01,2026-08-28,0.391796628934135,0.4256749818504688,-3.3878352916333787
BL09000OP09,0.9,U,U6,2011-11-01,2026-08-28,0.40735060000165757,0.39675730587595437,1.05932941257032
BL09000OP09,0.9,U,U6,2012-05-01,2026-08-28,0.4407970084320849,0.4106576740093759,3.0139334422708997
BL09000OP09,0.9,U,U6,2012-11-01,2026-08-28,0.45318641298012285,0.46767173320895816,-1.4485320228835308
BL09000OP09,0.9,U,U6,2013-05-01,2026-08-28,0.40330168928996923,0.48741248213969923,-8.411079284972999
BL09000OP09,0.9,U,U6,2013-11-01,2026-08-28,0.46168014964735393,0.4569234398487596,0.47567097985943274
BL09000OP09,0.9,U,U6,2014-05-01,2026-08-28,0.49614797169052927,0.5281135653137616,-3.196559362323237
BL09000OP09,0.9,U,U6,2014-11-01,2026-08-28,0.4447722576508435,0.5085671679834873,-6.379491033264384
BL09000OP09,0.9,U,U6,2015-05-01,2026-08-28,0.3958754174634145,0.4273098550923906,-3.143443762897613
BL09000OP09,0.9,U,U6,2015-11-01,2026-08-28,0.4544597088598885,0.46632417376042645,-1.186446490053794
BL09000OP09,0.9,U,U6,2016-05-01,2026-08-28,0.5637904654793862,0.6226640041781661,-5.887353869877998
BL09100OP09,0.91,full,full,2009-11-01,2026-08-28,0.3782317083108264,0.3171902906642554,6.104141764657101
BL09100OP09,0.91,full,full,2010-05-01,2026-08-28,0.3918745197050073,0.42150631552147355,-2.9631795816466244
BL09100OP09,0.91,full,full,2010-11-01,2026-08-28,0.35088977334332894,0.34762338931737813,0.3266384025950808
BL09100OP09,0.91,full,full,2011-05-01,2026-08-28,0.36424206751791965,0.31325227361749697,5.098979390042269
BL09100OP09,0.91,full,full,2011-11-01,2026-08-28,0.3785611077584432,0.3323652934000796,4.619581435836362
BL09100OP09,0.91,full,full,2012-05-01,2026-08-28,0.40674375633372395,0.39847921911522177,0.8264537218502177
BL09100OP09,0.91,full,full,2012-11-01,2026-08-28,0.4592796958726153,0.5003010251284332,-4.102132925581792
BL09100OP09,0.91,full,full,2013-05-01,2026-08-28,0.500002677330972,0.4931181239971951,0.688455333377691
BL09100OP09,0.91,full,full,2013-11-01,2026-08-28,0.4932511723448241,0.41697297508389597,7.6278197260928104
BL09100OP09,0.91,full,full,2014-05-01,2026-08-28,0.5342684093520573,0.4929665032489996,4.130190610305773
BL09100OP09,0.91,full,full,2014-11-01,2026-08-28,0.4371964898267564,0.5279156947520107,-9.071920492525432
BL09100OP09,0.91,full,full,2015-05-01,2026-08-28,0.4609553189150495,0.4970778116275161,-3.612249271246659
BL09100OP09,0.91,full,full,2015-11-01,2026-08-28,0.5229920342373071,0.5936193389038193,-7.062730466651224
BL09100OP09,0.91,full,full,2016-05-01,2026-08-28,0.5846351961689853,0.7061667460063654,-12.153154983738013
BL09100OP09,0.91,A,A,2009-11-01,2026-08-28,0.3588551383173968,0.32484186578832164,3.4013272529075156
BL09100OP09,0.91,A,A,2010-05-01,2026-08-28,0.37170967750939155,0.3577877601083479,1.3921917401043649
BL09100OP09,0.91,A,A,2010-11-01,2026-08-28,0.38535569913256484,0.39384145779326096,-0.8485758660696119
BL09100OP09,0.91,A,A,2011-05-01,2026-08-28,0.4002017730002665,0.4595414701476832,-5.9339697147416715
BL09100OP09,0.91,A,A,2011-11-01,2026-08-28,0.41613627501256945,0.4343883464327476,-1.825207142017815
BL09100OP09,0.91,A,A,2012-05-01,2026-08-28,0.4448324093920355,0.44367740634309305,0.1155003048942449
BL09100OP09,0.91,A,A,2012-11-01,2026-08-28,0.4796787591713332,0.5076581123683039,-2.7979353196970758
BL09100OP09,0.91,A,A,2013-05-01,2026-08-28,0.4475152542941909,0.5273589932880105,-7.984373899381958
BL09100OP09,0.91,A,A,2013-11-01,2026-08-28,0.47182134941420295,0.5092937156190205,-3.747236620481753
BL09100OP09,0.91,A,A,2014-05-01,2026-08-28,0.5264514656762334,0.5759327684444389,-4.94813027682055
BL09100OP09,0.91,A,A,2014-11-01,2026-08-28,0.47867557399146343,0.5567072004372051,-7.803162644574169
BL09100OP09,0.91,A,A,2015-05-01,2026-08-28,0.4574927459617746,0.470629288674965,-1.3136542713190424
BL09100OP09,0.91,A,A,2015-11-01,2026-08-28,0.501612354181278,0.5189473402580713,-1.733498607679329
BL09100OP09,0.91,A,A,2016-05-01,2026-08-28,0.5897272060398688,0.6848724220753288,-9.514521603546001
BL09100OP09,0.91,U,U6,2009-11-01,2026-08-28,0.3380638210182383,0.297016684127815,4.1047136890423275
BL09100OP09,0.91,U,U6,2010-05-01,2026-08-28,0.3500823544611975,0.3254120906730591,2.4670263788138413
BL09100OP09,0.91,U,U6,2010-11-01,2026-08-28,0.3628347011844564,0.36190675509102754,0.0927946093428833
BL09100OP09,0.91,U,U6,2011-05-01,2026-08-28,0.37670133902309155,0.4256749818504688,-4.897364282737726
BL09100OP09,0.91,U,U6,2011-11-01,2026-08-28,0.3915763769585803,0.39675730587595437,-0.5180928917374095
BL09100OP09,0.91,U,U6,2012-05-01,2026-08-28,0.4119595038628585,0.4106576740093759,0.13018298534825945
BL09100OP09,0.91,U,U6,2012-11-01,2026-08-28,0.44605508296423335,0.46767173320895816,-2.161665024472481
BL09100OP09,0.91,U,U6,2013-05-01,2026-08-28,0.41592462478048464,0.48741248213969923,-7.148785735921459
BL09100OP09,0.91,U,U6,2013-11-01,2026-08-28,0.4407351480619197,0.4569234398487596,-1.6188291786839892
BL09100OP09,0.91,U,U6,2014-05-01,2026-08-28,0.48679223970458474,0.5281135653137616,-4.1321325609176895
BL09100OP09,0.91,U,U6,2014-11-01,2026-08-28,0.4398791000388673,0.5085671679834873,-6.868806794462001
BL09100OP09,0.91,U,U6,2015-05-01,2026-08-28,0.42181209952606014,0.4273098550923906,-0.5497755566330476
BL09100OP09,0.91,U,U6,2015-11-01,2026-08-28,0.46719169274811656,0.46632417376042645,0.0867518987690108
BL09100OP09,0.91,U,U6,2016-05-01,2026-08-28,0.5475516324167309,0.6226640041781661,-7.511237176143526
BL09200OP09,0.92,full,full,2009-11-01,2026-08-28,0.2785801461291033,0.3171902906642554,-3.86101445351521
BL09200OP09,0.92,full,full,2010-05-01,2026-08-28,0.2882644012958051,0.42150631552147355,-13.324191422566845
BL09200OP09,0.92,full,full,2010-11-01,2026-08-28,0.4045761686934428,0.34762338931737813,5.695277937606469
BL09200OP09,0.92,full,full,2011-05-01,2026-08-28,0.42026803055202255,0.31325227361749697,10.701575693452558
BL09200OP09,0.92,full,full,2011-11-01,2026-08-28,0.4371181541610536,0.3323652934000796,10.475286076097401
BL09200OP09,0.92,full,full,2012-05-01,2026-08-28,0.45336260189320843,0.39847921911522177,5.488338277798666
BL09200OP09,0.92,full,full,2012-11-01,2026-08-28,0.37617242500430903,0.5003010251284332,-12.41286001241242
BL09200OP09,0.92,full,full,2013-05-01,2026-08-28,0.5151820532785856,0.4931181239971951,2.206392928139045
BL09200OP09,0.92,full,full,2013-11-01,2026-08-28,0.5044783567169604,0.41697297508389597,8.750538163306443
BL09200OP09,0.92,full,full,2014-05-01,2026-08-28,0.5190415881336281,0.4929665032489996,2.6075084884628508
BL09200OP09,0.92,full,full,2014-11-01,2026-08-28,0.4754946053589404,0.5279156947520107,-5.242108939307033
BL09200OP09,0.92,full,full,2015-05-01,2026-08-28,0.4503342780154813,0.4970778116275161,-4.674353361203476
BL09200OP09,0.92,full,full,2015-11-01,2026-08-28,0.5406576983340905,0.5936193389038193,-5.296164056972885
BL09200OP09,0.92,full,full,2016-05-01,2026-08-28,0.6361094152730382,0.7061667460063654,-7.0057330733327206
BL09200OP09,0.92,A,A,2009-11-01,2026-08-28,0.3931728816718496,0.32484186578832164,6.833101588352797
BL09200OP09,0.92,A,A,2010-05-01,2026-08-28,0.40742947726166756,0.3577877601083479,4.964171715331966
BL09200OP09,0.92,A,A,2010-11-01,2026-08-28,0.4225757764927327,0.39384145779326096,2.873431869947174
BL09200OP09,0.92,A,A,2011-05-01,2026-08-28,0.43906784939982035,0.4595414701476832,-2.0473620747862853
BL09200OP09,0.92,A,A,2011-11-01,2026-08-28,0.45678485394783586,0.4343883464327476,2.239650751508826
BL09200OP09,0.92,A,A,2012-05-01,2026-08-28,0.44836751841090394,0.44367740634309305,0.4690112067810892
BL09200OP09,0.92,A,A,2012-11-01,2026-08-28,0.4787549198123795,0.5076581123683039,-2.890319255592444
BL09200OP09,0.92,A,A,2013-05-01,2026-08-28,0.46015041770479415,0.5273589932880105,-6.720857558321636
BL09200OP09,0.92,A,A,2013-11-01,2026-08-28,0.48471237208446727,0.5092937156190205,-2.4581343534553213
BL09200OP09,0.92,A,A,2014-05-01,2026-08-28,0.5277933032888149,0.5759327684444389,-4.813946515562395
BL09200OP09,0.92,A,A,2014-11-01,2026-08-28,0.4727165558378341,0.5567072004372051,-8.399064459937101
BL09200OP09,0.92,A,A,2015-05-01,2026-08-28,0.4685436710773687,0.470629288674965,-0.20856175975962898
BL09200OP09,0.92,A,A,2015-11-01,2026-08-28,0.49662849732959313,0.5189473402580713,-2.231884292847819
BL09200OP09,0.92,A,A,2016-05-01,2026-08-28,0.6092941295441578,0.6848724220753288,-7.557829253117099
BL09200OP09,0.92,U,U3,2009-11-01,2026-08-28,0.3309507756871697,0.33250492543901333,-0.15541497518436476
BL09200OP09,0.92,U,U3,2010-05-01,2026-08-28,0.34268565864972445,0.3477661125241587,-0.5080453874434232
BL09200OP09,0.92,U,U3,2010-11-01,2026-08-28,0.3551349459942412,0.3572355622456167,-0.21006162513754756
BL09200OP09,0.92,U,U3,2011-05-01,2026-08-28,0.3686696245260337,0.36105605580968714,0.7613568716346553
BL09200OP09,0.92,U,U3,2011-11-01,2026-08-28,0.38318578966191685,0.40585591516228736,-2.267012550037051
BL09200OP09,0.92,U,U3,2012-05-01,2026-08-28,0.3992231990616426,0.4072689808279335,-0.8045781766290894
BL09200OP09,0.92,U,U3,2012-11-01,2026-08-28,0.4207908742619688,0.45814787108601096,-3.7356996824042144
BL09200OP09,0.92,U,U3,2013-05-01,2026-08-28,0.38445855074779134,0.4401491857455042,-5.569063499771287
BL09200OP09,0.92,U,U3,2013-11-01,2026-08-28,0.42835372706246755,0.46295390875179776,-3.460018168933021
BL09200OP09,0.92,U,U3,2014-05-01,2026-08-28,0.45405416909705587,0.47417919656882623,-2.0125027471770363
BL09200OP09,0.92,U,U3,2014-11-01,2026-08-28,0.43915531412017206,0.45685544475712914,-1.7700130636957079
BL09200OP09,0.92,U,U3,2015-05-01,2026-08-28,0.3725140972165162,0.3640128820491295,0.8501215167386666
BL09200OP09,0.92,U,U3,2015-11-01,2026-08-28,0.4347027579103653,0.4093044838323552,2.5398274078010097
BL09200OP09,0.92,U,U3,2016-05-01,2026-08-28,0.5122647128284274,0.5386266671115105,-2.6361954283083078
BL09300OP09,0.93,full,full,2009-11-01,2026-08-28,0.3225573818406433,0.3171902906642554,0.5367091176387895
BL09300OP09,0.93,full,full,2010-05-01,2026-08-28,0.3339591187383264,0.42150631552147355,-8.754719678314714
BL09300OP09,0.93,full,full,2010-11-01,2026-08-28,0.3581474827334934,0.34762338931737813,1.0524093416115265
BL09300OP09,0.93,full,full,2011-05-01,2026-08-28,0.3718118634149572,0.31325227361749697,5.855958979746023
BL09300OP09,0.93,full,full,2011-11-01,2026-08-28,0.3463389553311689,0.3323652934000796,1.3973661931089287
BL09300OP09,0.93,full,full,2012-05-01,2026-08-28,0.3305378643748642,0.39847921911522177,-6.794135474035756
BL09300OP09,0.93,full,full,2012-11-01,2026-08-28,0.37413128492120906,0.5003010251284332,-12.616974020722417
BL09300OP09,0.93,full,full,2013-05-01,2026-08-28,0.5214270468903683,0.4931181239971951,2.8308922893173216
BL09300OP09,0.93,full,full,2013-11-01,2026-08-28,0.39782775202266896,0.41697297508389597,-1.9145223061227012
BL09300OP09,0.93,full,full,2014-05-01,2026-08-28,0.5620406573035706,0.4929665032489996,6.907415405457096
BL09300OP09,0.93,full,full,2014-11-01,2026-08-28,0.47909521987680126,0.5279156947520107,-4.882047487520946
BL09300OP09,0.93,full,full,2015-05-01,2026-08-28,0.4542684544919602,0.4970778116275161,-4.280935713555589
BL09300OP09,0.93,full,full,2015-11-01,2026-08-28,0.5495260737008816,0.5936193389038193,-4.409326520293777
BL09300OP09,0.93,full,full,2016-05-01,2026-08-28,0.6383412790780243,0.7061667460063654,-6.782546692834113
BL09300OP09,0.93,A,A,2009-11-01,2026-08-28,0.3565673483943146,0.32484186578832164,3.172548260599295
BL09300OP09,0.93,A,A,2010-05-01,2026-08-28,0.3693293966279292,0.3577877601083479,1.1541636519581289
BL09300OP09,0.93,A,A,2010-11-01,2026-08-28,0.38287651343302476,0.39384145779326096,-1.0964944360236206
BL09300OP09,0.93,A,A,2011-05-01,2026-08-28,0.3976141520487817,0.4595414701476832,-6.192731809890151
BL09300OP09,0.93,A,A,2011-11-01,2026-08-28,0.4134313138173151,0.4343883464327476,-2.095703261543247
BL09300OP09,0.93,A,A,2012-05-01,2026-08-28,0.4509813065978856,0.44367740634309305,0.730390025479255
BL09300OP09,0.93,A,A,2012-11-01,2026-08-28,0.4905622274209851,0.5076581123683039,-1.709588494731884
BL09300OP09,0.93,A,A,2013-05-01,2026-08-28,0.4450872129823473,0.5273589932880105,-8.227178030566318
BL09300OP09,0.93,A,A,2013-11-01,2026-08-28,0.4852273950185688,0.5092937156190205,-2.4066320600451663
BL09300OP09,0.93,A,A,2014-05-01,2026-08-28,0.5296904649215968,0.5759327684444389,-4.624230352284209
BL09300OP09,0.93,A,A,2014-11-01,2026-08-28,0.4764099164146207,0.5567072004372051,-8.02972840225844
