group,start,arm,base,rank,security_code,base_contribution,arm_contribution,delta_contribution
full,2011-11-01,WCOPM16SEP09,BASE,40,601398,-0.001691,0.001962,0.003653
full,2011-11-01,WCOPM16SEP09,BASE,41,601658,0.0,-0.003573,-0.003573
full,2011-11-01,WCOPM16SEP09,BASE,42,603369,0,-0.00335,-0.00335
full,2011-11-01,WCOPM16SEP09,BASE,43,601818,-0.002607,0.0,0.002607
full,2011-11-01,WCOPM16SEP09,BASE,44,000858,-0.001462,0.000818,0.00228
full,2011-11-01,WCOPM16SEP09,BASE,45,600031,0.0028519999999999995,0.0006419999999999998,-0.0022099999999999997
full,2011-11-01,WCOPM16SEP09,BASE,46,603156,0.000942,-0.001075,-0.002017
full,2011-11-01,WCOPM16SEP09,BASE,47,601187,0.035086,0.033185,-0.001901
full,2011-11-01,WCOPM16SEP09,BASE,48,002966,-0.005198,-0.003337,0.0018610000000000002
full,2011-11-01,WCOPM16SEP09,BASE,49,002833,0.000334,-0.001315,-0.0016489999999999999
full,2011-11-01,WCOPM16SEP09,BASE,50,600036,-0.0046429999999999996,-0.003062,0.0015809999999999995
full,2011-11-01,WCOPM16SEP09,BASE,51,600566,0,-0.001578,-0.001578
full,2011-11-01,WCOPM16SEP09,BASE,52,600000,-0.005595,-0.004025999999999999,0.001569000000000001
full,2011-11-01,WCOPM16SEP09,BASE,53,000333,0.036804,0.038227,0.0014229999999999937
full,2011-11-01,WCOPM16SEP09,BASE,54,600690,0,0.001361,0.001361
full,2011-11-01,WCOPM16SEP09,BASE,55,601288,-0.0005859999999999999,-0.001858,-0.0012720000000000001
full,2011-11-01,WCOPM16SEP09,BASE,56,601838,-0.001525,-0.002499,-0.0009739999999999998
full,2011-11-01,WCOPM16SEP09,BASE,57,600176,-0.005507,-0.004662,0.0008449999999999994
full,2011-11-01,WCOPM16SEP09,BASE,58,600016,-1.3000000000000001e-05,-0.0007070000000000001,-0.0006940000000000001
full,2011-11-01,WCOPM16SEP09,BASE,59,600519,0.000692,0,-0.000692
full,2011-11-01,WCOPM16SEP09,BASE,60,601916,-0.0004919999999999999,4.100000000000001e-05,0.0005329999999999999
full,2011-11-01,WCOPM16SEP09,BASE,61,300059,0.099053,0.099145,9.199999999999486e-05
full,2011-11-01,WCOPM16SEP09,BASE,62,601665,-0.000297,-0.000217,8.000000000000002e-05
full,2011-11-01,WCOPM16SEP09,BASE,63,000661,0.000451,0.00053,7.899999999999997e-05
full,2011-11-01,WCOPM16SEP09,BASE,64,000022,4.3e-05,0,-4.3e-05
full,2011-11-01,WCOPM16SEP09,BASE,65,002142,-0.001321,-0.001358,-3.700000000000014e-05
full,2011-11-01,WCOPM16SEP09,BASE,66,603993,1e-06,9e-06,8e-06
full,2011-11-01,WCOPM16SEP09,BASE,67,601857,0,-7.000000000000001e-06,-7.000000000000001e-06
full,2011-11-01,WCOPM16SEP09,BASE,68,002807,0.0,0.0,0.0
full,2011-11-01,WCOPM16SEP09,BASE,69,002839,0.0,0.0,0.0
full,2011-11-01,WCOPM16SEP09,BASE,70,002948,0,0.0,0.0
full,2011-11-01,WCOPM16SEP09,BASE,71,600926,0.0,0,0.0
full,2011-11-01,WCOPM16SEP09,BASE,72,601077,0,0.0,0.0
full,2011-11-01,WCOPRAWSEP09,BASE,1,601225,0.37962999999999997,0.135598,-0.24403199999999997
full,2011-11-01,WCOPRAWSEP09,BASE,2,600309,0.04563099999999999,0.245064,0.19943300000000003
full,2011-11-01,WCOPRAWSEP09,BASE,3,002466,-0.18778099999999998,-0.010201999999999989,0.177579
full,2011-11-01,WCOPRAWSEP09,BASE,4,688516,0.528339,0.350898,-0.17744100000000002
full,2011-11-01,WCOPRAWSEP09,BASE,5,601088,1.065887,0.935185,-0.13070199999999998
full,2011-11-01,WCOPRAWSEP09,BASE,6,000933,0.752016,0.635774,-0.11624200000000007
full,2011-11-01,WCOPRAWSEP09,BASE,7,000338,0.6731839999999999,0.559064,-0.11411999999999989
full,2011-11-01,WCOPRAWSEP09,BASE,8,000792,-0.202873,-0.09683399999999998,0.10603900000000002
full,2011-11-01,WCOPRAWSEP09,BASE,9,002128,1.0304900000000001,1.107018,0.07652799999999993
full,2011-11-01,WCOPRAWSEP09,BASE,10,002304,0.107149,0.178714,0.07156500000000002
full,2011-11-01,WCOPRAWSEP09,BASE,11,000651,0.6874479999999998,0.62238,-0.06506799999999979
full,2011-11-01,WCOPRAWSEP09,BASE,12,002648,0.080044,0.017185,-0.062859
full,2011-11-01,WCOPRAWSEP09,BASE,13,002532,0.092117,0.030642,-0.061475
full,2011-11-01,WCOPRAWSEP09,BASE,14,600938,0.030672,0.07891000000000001,0.048238
full,2011-11-01,WCOPRAWSEP09,BASE,15,601229,0.050457,0.009260000000000001,-0.041197
full,2011-11-01,WCOPRAWSEP09,BASE,16,601169,0.077455,0.113275,0.035820000000000005
full,2011-11-01,WCOPRAWSEP09,BASE,17,600585,0.39278899999999994,0.359252,-0.03353699999999993
full,2011-11-01,WCOPRAWSEP09,BASE,18,002001,-0.007454999999999996,-0.039248,-0.031793
full,2011-11-01,WCOPRAWSEP09,BASE,19,600066,-0.0073170000000000015,-0.034217,-0.026899999999999997
full,2011-11-01,WCOPRAWSEP09,BASE,20,601187,0.035086,0.01012,-0.024966
full,2011-11-01,WCOPRAWSEP09,BASE,21,601825,-0.004502,0.019935,0.024437
full,2011-11-01,WCOPRAWSEP09,BASE,22,600897,-0.04300099999999999,-0.021753,0.02124799999999999
full,2011-11-01,WCOPRAWSEP09,BASE,23,300059,0.099053,0.079888,-0.019165
full,2011-11-01,WCOPRAWSEP09,BASE,24,002024,0.013792999999999998,0.032086,0.018293000000000004
full,2011-11-01,WCOPRAWSEP09,BASE,25,600660,0.326366,0.344608,0.018242000000000036
full,2011-11-01,WCOPRAWSEP09,BASE,26,600970,-0.06285,-0.07987999999999999,-0.01702999999999999
full,2011-11-01,WCOPRAWSEP09,BASE,27,601328,0.340197,0.323283,-0.01691400000000004
full,2011-11-01,WCOPRAWSEP09,BASE,28,000001,0.015288000000000001,0,-0.015288000000000001
full,2011-11-01,WCOPRAWSEP09,BASE,29,601988,0.141347,0.12747099999999997,-0.013876000000000027
full,2011-11-01,WCOPRAWSEP09,BASE,30,600176,-0.005507,0.006356,0.011862999999999999
full,2011-11-01,WCOPRAWSEP09,BASE,31,000568,-0.041608,-0.030115,0.011493
full,2011-11-01,WCOPRAWSEP09,BASE,32,002152,-0.017509,-0.006902,0.010607
full,2011-11-01,WCOPRAWSEP09,BASE,33,601166,0.07285100000000001,0.063344,-0.009507000000000015
full,2011-11-01,WCOPRAWSEP09,BASE,34,601998,-0.002862,-0.010298,-0.007436
full,2011-11-01,WCOPRAWSEP09,BASE,35,601009,0.000626,0.006991000000000001,0.006365000000000001
full,2011-11-01,WCOPRAWSEP09,BASE,36,600887,0,0.006211,0.006211
full,2011-11-01,WCOPRAWSEP09,BASE,37,601963,-0.008335,-0.002126,0.006209000000000001
full,2011-11-01,WCOPRAWSEP09,BASE,38,600188,-0.006021,-0.00019299999999999997,0.005828000000000001
full,2011-11-01,WCOPRAWSEP09,BASE,39,600000,-0.005595,-1.3e-05,0.005582
full,2011-11-01,WCOPRAWSEP09,BASE,40,000423,0,0.005295,0.005295
full,2011-11-01,WCOPRAWSEP09,BASE,41,603993,1e-06,0.004835,0.004834
full,2011-11-01,WCOPRAWSEP09,BASE,42,600919,0.064248,0.060074,-0.004173999999999997
full,2011-11-01,WCOPRAWSEP09,BASE,43,601818,-0.002607,0.0012920000000000002,0.003899
full,2011-11-01,WCOPRAWSEP09,BASE,44,601939,0.009222999999999999,0.005612,-0.0036109999999999988
full,2011-11-01,WCOPRAWSEP09,BASE,45,002966,-0.005198,-0.003303,0.0018950000000000004
full,2011-11-01,WCOPRAWSEP09,BASE,46,002714,0.073449,0.075301,0.0018520000000000064
full,2011-11-01,WCOPRAWSEP09,BASE,47,000333,0.036804,0.03851,0.0017059999999999992
full,2011-11-01,WCOPRAWSEP09,BASE,48,600036,-0.0046429999999999996,-0.0030080000000000003,0.0016349999999999993
full,2011-11-01,WCOPRAWSEP09,BASE,49,601838,-0.001525,-6.8e-05,0.0014570000000000002
full,2011-11-01,WCOPRAWSEP09,BASE,50,002833,0.000334,-0.0011229999999999999,-0.001457
full,2011-11-01,WCOPRAWSEP09,BASE,51,000858,-0.001462,-7.3e-05,0.001389
full,2011-11-01,WCOPRAWSEP09,BASE,52,603156,0.000942,-0.00018900000000000015,-0.001131
full,2011-11-01,WCOPRAWSEP09,BASE,53,601288,-0.0005859999999999999,-0.0015199999999999999,-0.0009339999999999999
full,2011-11-01,WCOPRAWSEP09,BASE,54,600016,-1.3000000000000001e-05,-0.0008160000000000001,-0.0008030000000000001
full,2011-11-01,WCOPRAWSEP09,BASE,55,601665,-0.000297,0.00041199999999999993,0.000709
full,2011-11-01,WCOPRAWSEP09,BASE,56,600519,0.000692,0,-0.000692
full,2011-11-01,WCOPRAWSEP09,BASE,57,600031,0.0028519999999999995,0.002273,-0.0005789999999999997
full,2011-11-01,WCOPRAWSEP09,BASE,58,601658,0.0,-0.000562,-0.000562
full,2011-11-01,WCOPRAWSEP09,BASE,59,601916,-0.0004919999999999999,2.4e-05,0.000516
full,2011-11-01,WCOPRAWSEP09,BASE,60,601398,-0.001691,-0.0013100000000000002,0.00038099999999999983
full,2011-11-01,WCOPRAWSEP09,BASE,61,601077,0,-0.000239,-0.000239
full,2011-11-01,WCOPRAWSEP09,BASE,62,000661,0.000451,0.000404,-4.7000000000000004e-05
full,2011-11-01,WCOPRAWSEP09,BASE,63,002142,-0.001321,-0.001342,-2.1000000000000185e-05
full,2011-11-01,WCOPRAWSEP09,BASE,64,600566,0,1.8e-05,1.8e-05
full,2011-11-01,WCOPRAWSEP09,BASE,65,601857,0,-1.1e-05,-1.1e-05
full,2011-11-01,WCOPRAWSEP09,BASE,66,002807,0.0,2e-06,2e-06
full,2011-11-01,WCOPRAWSEP09,BASE,67,000022,4.3e-05,4.4e-05,9.999999999999972e-07
full,2011-11-01,WCOPRAWSEP09,BASE,68,002839,0.0,0,0.0
full,2011-11-01,WCOPRAWSEP09,BASE,69,600926,0.0,0,0.0
full,2011-11-01,WCOPRAWSEP09,BASE,70,601577,0,0.0,0.0
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,1,002128,0.728664,1.1621190000000001,0.43345500000000015
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,2,000651,0.9534549999999998,0.5897079999999999,-0.36374699999999993
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,3,002466,0.25397000000000003,-0.10918599999999999,-0.36315600000000003
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,4,002714,0.455183,0.095877,-0.359306
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,5,688516,0.554442,0.389252,-0.16519
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,6,600309,0.334709,0.189885,-0.14482399999999998
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,7,600660,0.22710000000000002,0.328423,0.101323
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,8,601225,0.244017,0.143738,-0.10027900000000001
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,9,600585,0.46279500000000007,0.366216,-0.09657900000000008
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,10,601169,0.0005220000000000001,0.096686,0.096164
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,11,601229,0.056254,-0.013384,-0.069638
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,12,000792,-0.169829,-0.10693399999999999,0.06289500000000002
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,13,002304,0.236551,0.176442,-0.060109000000000024
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,14,601088,0.8142710000000001,0.868665,0.05439399999999994
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,15,000933,0.770232,0.7184060000000001,-0.05182599999999993
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,16,601988,0.08221400000000001,0.128421,0.046207
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,17,000338,0.58946,0.543746,-0.04571400000000003
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,18,601187,0.040845,0.003803,-0.037042
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,19,002648,0.048593,0.021019,-0.027573999999999998
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,20,300059,0.063831,0.090491,0.026660000000000003
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,21,601998,0.011552,-0.010301,-0.021852999999999997
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,22,601939,0.023639,0.002525,-0.021114
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,23,601825,0.003500999999999999,0.023166,0.019665000000000002
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,24,601328,0.36027,0.341946,-0.01832399999999995
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,25,002532,0.001615,0.018778,0.017163
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,26,600938,0.058201,0.075273,0.017072000000000004
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,27,000568,-0.010154,-0.026233,-0.016079
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,28,601166,0.097392,0.085671,-0.01172100000000001
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,29,600970,-0.069224,-0.08,-0.010776000000000008
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,30,600919,0.055517,0.064522,0.009004999999999999
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,31,600066,-0.02843,-0.035976999999999995,-0.007546999999999995
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,32,002152,0,-0.006781,-0.006781
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,33,600176,-0.000583,0.005544,0.0061270000000000005
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,34,603993,6.1e-05,0.005016,0.004954999999999999
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,35,600188,-0.002214,-0.007138,-0.004924
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,36,600887,0.006529,0.011411,0.004881999999999999
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,37,601009,0.011746,0.0069359999999999995,-0.00481
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,38,601665,0.001062,-0.003084,-0.004146
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,39,601658,-0.003321,-0.000564,0.002757
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,40,600566,-0.002646,-1.5e-05,0.002631
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,41,603156,-0.001177,0.001386,0.002563
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,42,002001,-0.037042,-0.039245999999999996,-0.0022039999999999976
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,43,601818,-0.0020559999999999997,1e-05,0.0020659999999999997
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,44,601838,-0.002383,-0.00081,0.0015730000000000002
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,45,603369,-0.001561,0,0.001561
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,46,600031,-0.001088,0.000472,0.00156
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,47,600036,-0.0044930000000000005,-0.003064,0.0014290000000000006
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,48,000423,0.0014,0,-0.0014
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,49,600690,0.0013,0,-0.0013
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,50,601398,-0.0007030000000000001,-0.001639,-0.000936
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,51,601997,0.000594,0.0,-0.000594
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,52,002833,-0.000568,-0.001143,-0.0005749999999999999
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,53,601288,-0.001529,-0.002084,-0.0005549999999999999
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,54,002839,0.0005,0.0,-0.0005
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,55,601963,-0.002173,-0.00171,0.0004630000000000001
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,56,000063,-0.000376,0,0.000376
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,57,600000,-0.00046,-0.000142,0.00031800000000000003
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,58,002024,0.031977,0.032263,0.00028600000000000153
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,59,002966,-0.003447,-0.003305,0.00014199999999999977
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,60,600016,-0.000712,-0.000579,0.00013299999999999998
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,61,000661,0.000502,0.000397,-0.00010499999999999995
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,62,000858,-0.000182,-0.000102,8e-05
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,63,000333,0.037856,0.03781,-4.599999999999743e-05
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,64,601077,-3.9e-05,-8e-05,-4.100000000000001e-05
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,65,600897,-0.017478,-0.017440000000000004,3.799999999999637e-05
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,66,601916,7.000000000000001e-06,1.8999999999999998e-05,1.1999999999999997e-05
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,67,002142,-0.001335,-0.001342,-7.000000000000062e-06
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,68,601857,-1.9999999999999995e-06,-8.470329472543003e-22,1.9999999999999986e-06
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,69,002807,0,0.0,0.0
full,2011-11-01,WCOPM15SEP09,WCREPSEP09,70,002948,0.0,0,0.0
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,1,002466,-0.010201999999999989,-0.10918599999999999,-0.098984
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,2,000933,0.635774,0.7184060000000001,0.08263200000000015
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,3,601088,0.935185,0.868665,-0.06652000000000002
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,4,600309,0.245064,0.189885,-0.055179000000000006
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,5,002128,1.107018,1.1621190000000001,0.05510100000000007
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,6,688516,0.350898,0.389252,0.038354
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,7,000651,0.62238,0.5897079999999999,-0.032672000000000145
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,8,601229,0.009260000000000001,-0.013384,-0.022644
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,9,601166,0.063344,0.085671,0.022327
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,10,002714,0.075301,0.095877,0.020575999999999997
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,11,601328,0.323283,0.341946,0.01866300000000004
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,12,601169,0.113275,0.096686,-0.016589000000000007
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,13,600660,0.344608,0.328423,-0.016185000000000005
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,14,000338,0.559064,0.543746,-0.015318000000000054
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,15,002532,0.030642,0.018778,-0.011864
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,16,300059,0.079888,0.090491,0.010603000000000001
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,17,000792,-0.09683399999999998,-0.10693399999999999,-0.010100000000000012
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,18,601225,0.135598,0.143738,0.008140000000000008
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,19,600585,0.359252,0.366216,0.00696399999999997
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,20,600188,-0.00019299999999999997,-0.007138,-0.006945000000000001
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,21,601187,0.01012,0.003803,-0.0063170000000000006
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,22,000423,0.005295,0,-0.005295
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,23,600887,0.006211,0.011411,0.005199999999999999
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,24,600919,0.060074,0.064522,0.004447999999999994
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,25,600897,-0.021753,-0.017440000000000004,0.004312999999999997
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,26,000568,-0.030115,-0.026233,0.003882
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,27,002648,0.017185,0.021019,0.0038340000000000006
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,28,600938,0.07891000000000001,0.075273,-0.0036370000000000013
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,29,601665,0.00041199999999999993,-0.003084,-0.003496
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,30,601825,0.019935,0.023166,0.0032309999999999978
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,31,601939,0.005612,0.002525,-0.003087
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,32,002304,0.178714,0.176442,-0.002272000000000024
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,33,600031,0.002273,0.000472,-0.0018009999999999999
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,34,600066,-0.034217,-0.035976999999999995,-0.0017599999999999977
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,35,603156,-0.00018900000000000015,0.001386,0.0015750000000000002
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,36,601818,0.0012920000000000002,1e-05,-0.0012820000000000002
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,37,601988,0.12747099999999997,0.128421,0.0009500000000000342
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,38,600176,0.006356,0.005544,-0.0008119999999999994
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,39,601838,-6.8e-05,-0.00081,-0.0007419999999999999
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,40,000333,0.03851,0.03781,-0.0006999999999999992
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,41,601288,-0.0015199999999999999,-0.002084,-0.000564
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,42,601963,-0.002126,-0.00171,0.0004159999999999999
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,43,601398,-0.0013100000000000002,-0.001639,-0.00032899999999999987
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,44,600016,-0.0008160000000000001,-0.000579,0.00023700000000000012
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,45,603993,0.004835,0.005016,0.00018099999999999974
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,46,002024,0.032086,0.032263,0.0001769999999999966
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,47,601077,-0.000239,-8e-05,0.00015900000000000002
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,48,600000,-1.3e-05,-0.000142,-0.00012900000000000002
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,49,002152,-0.006902,-0.006781,0.00012100000000000045
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,50,600970,-0.07987999999999999,-0.08,-0.00012000000000000899
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,51,600036,-0.0030080000000000003,-0.003064,-5.5999999999999626e-05
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,52,601009,0.006991000000000001,0.0069359999999999995,-5.500000000000123e-05
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,53,000022,4.4e-05,0,-4.4e-05
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,54,600566,1.8e-05,-1.5e-05,-3.3e-05
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,55,000858,-7.3e-05,-0.000102,-2.9e-05
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,56,002833,-0.0011229999999999999,-0.001143,-2.0000000000000052e-05
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,57,601857,-1.1e-05,-8.470329472543003e-22,1.1e-05
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,58,000661,0.000404,0.000397,-7.0000000000000075e-06
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,59,601916,2.4e-05,1.8999999999999998e-05,-5.000000000000003e-06
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,60,601998,-0.010298,-0.010301,-2.999999999999531e-06
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,61,002001,-0.039248,-0.039245999999999996,2.000000000002e-06
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,62,002966,-0.003303,-0.003305,-2.0000000000002655e-06
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,63,601658,-0.000562,-0.000564,-2.0000000000000486e-06
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,64,002807,2e-06,0.0,-2e-06
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,65,002142,-0.001342,-0.001342,0.0
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,66,002839,0,0.0,0.0
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,67,601577,0.0,0,0.0
full,2011-11-01,WCOPM15SEP09,WCOPRAWSEP09,68,601997,0,0.0,0.0
full,2011-11-01,WCOPM16SEP09,WCOPM15SEP09,1,002714,0.095877,0.524934,0.429057
full,2011-11-01,WCOPM16SEP09,WCOPM15SEP09,2,002128,1.1621190000000001,0.75689,-0.4052290000000002
full,2011-11-01,WCOPM16SEP09,WCOPM15SEP09,3,000651,0.5897079999999999,0.9536809999999999,0.363973
full,2011-11-01,WCOPM16SEP09,WCOPM15SEP09,4,601225,0.143738,0.437484,0.29374599999999995
full,2011-11-01,WCOPM16SEP09,WCOPM15SEP09,5,688516,0.389252,0.554132,0.16487999999999997
full,2011-11-01,WCOPM16SEP09,WCOPM15SEP09,6,600585,0.366216,0.5248989999999999,0.1586829999999999
full,2011-11-01,WCOPM16SEP09,WCOPM15SEP09,7,601229,-0.013384,0.123886,0.13727
full,2011-11-01,WCOPM16SEP09,WCOPM15SEP09,8,000338,0.543746,0.6784120000000001,0.13466600000000017
full,2011-11-01,WCOPM16SEP09,WCOPM15SEP09,9,600660,0.328423,0.22716400000000003,-0.10125899999999999
full,2011-11-01,WCOPM16SEP09,WCOPM15SEP09,10,600309,0.189885,0.290713,0.100828
full,2011-11-01,WCOPM16SEP09,WCOPM15SEP09,11,601169,0.096686,-0.0038260000000000004,-0.10051199999999999
