cik,filed,effective,status,reason,value,period,rf,shares,split_adj,split_note
0001339947,2012-02-02,2012-02-01,ok,,72.5233,2011-12-31,0.0186,557200000,1.000000,
0001339947,2012-05-03,2012-05-02,ok,,77.1116,2012-03-31,0.0196,544400000,1.000000,
0001339947,2012-08-03,2012-08-02,ok,,73.1638,2012-06-30,0.0160,530400000,1.000000,
0001339947,2012-11-15,2012-11-14,ok,,137.9258,2012-09-30,0.0158,537500000,1.000000,
0001339947,2013-01-31,2013-01-30,ok,,148.6599,2012-12-31,0.0202,509100000,1.000000,
0001339947,2013-05-01,2013-04-30,ok,,154.9067,2013-03-31,0.0166,500300000,1.000000,
0001339947,2013-08-02,2013-08-01,ok,,211.4715,2013-06-30,0.0263,491900000,1.000000,
0001339947,2013-11-14,2013-11-13,ok,,180.0192,2013-09-30,0.0269,494800000,1.000000,
0001339947,2014-01-30,2014-01-29,ok,,210.0962,2013-12-31,0.0272,454000000,1.000000,
0001339947,2014-05-01,2014-04-30,ok,,239.3634,2014-03-31,0.0263,444600000,1.000000,
0001339947,2014-08-06,2014-08-05,ok,,229.4767,2014-06-30,0.0249,435800000,1.000000,
0001339947,2014-11-13,2014-11-12,ok,,256.9489,2014-09-30,0.0235,440200000,1.000000,
0001339947,2015-01-29,2015-01-28,ok,,232.0797,2014-12-31,0.0177,416100000,1.000000,
0001339947,2015-04-30,2015-04-29,ok,,307.9358,2015-03-31,0.0205,402500000,1.000000,
0001339947,2015-08-06,2015-08-05,ok,,317.3765,2015-06-30,0.0223,401200000,1.000000,
0001339947,2015-11-12,2015-11-11,ok,,504.3221,2015-09-30,0.0232,406000000,1.000000,
0001339947,2016-02-09,2016-02-08,ok,,326.7237,2015-12-31,0.0174,398400000,1.000000,
0001339947,2016-04-28,2016-04-27,ok,,323.3456,2016-03-31,0.0184,397400000,1.000000,
0001339947,2016-08-04,2016-08-03,ok,,268.5459,2016-06-30,0.0151,398000000,1.000000,
0001339947,2016-11-09,2016-11-08,ok,,356.3843,2016-09-30,0.0207,398000000,1.000000,
0001339947,2017-02-09,2017-02-08,ok,,490.7912,2016-12-31,0.0240,397900000,1.000000,
0001339947,2017-05-04,2017-05-03,ok,,369.1365,2017-03-31,0.0236,399500000,1.000000,
0001339947,2017-08-03,2017-08-02,ok,,272.4700,2017-06-30,0.0224,402600000,1.000000,
0001339947,2017-11-16,2017-11-15,ok,,86.3350,2017-09-30,0.0237,400600000,1.000000,
0001339947,2018-02-08,2018-02-07,ok,,85.0473,2017-12-31,0.0285,402600000,1.000000,
0001339947,2018-04-25,2018-04-24,ok,,89.4969,2018-03-31,0.0303,402900000,1.000000,
0001339947,2018-08-09,2018-08-08,ok,,82.8471,2018-06-30,0.0293,403300000,1.000000,
0001339947,2018-11-16,2018-11-15,ok,,85.5135,2018-09-30,0.0308,403000000,1.000000,
0001339947,2019-02-05,2019-02-04,ok,,92.2737,2018-12-31,0.0271,403500000,1.000000,
0001339947,2019-05-10,2019-05-09,ok,,89.0733,2019-03-31,0.0247,403700000,1.000000,
0001339947,2019-08-08,2019-08-07,ok,,86.3809,2019-06-30,0.0172,404000000,1.000000,
0001339947,2019-11-14,2019-11-13,ok,,78.9844,2019-09-30,0.0182,403800000,1.000000,
0001373835,,,no_price,,,,,,,
0001358071,2010-08-06,,no_price,申报日前无行情,,,,,,
0001358071,2010-11-04,,no_price,申报日前无行情,,,,,,
0001358071,2011-02-25,,no_price,申报日前无行情,,,,,,
0001358071,2011-05-06,,no_price,申报日前无行情,,,,,,
0001358071,2011-08-05,,no_price,申报日前无行情,,,,,,
0001358071,2011-11-03,,no_price,申报日前无行情,,,,,,
0001358071,2012-02-24,,no_price,申报日前无行情,,,,,,
0001358071,2012-05-03,,no_price,申报日前无行情,,,,,,
0001358071,2012-08-08,,no_price,申报日前无行情,,,,,,
0001358071,2012-11-08,,no_price,申报日前无行情,,,,,,
0001358071,2013-02-22,,no_price,申报日前无行情,,,,,,
0001358071,2013-07-03,,no_price,申报日前无行情,,,,,,
0001358071,2013-08-08,,no_price,申报日前无行情,,,,,,
0001358071,2013-11-07,,no_price,申报日前无行情,,,,,,
0001358071,2014-02-21,,no_price,申报日前无行情,,,,,,
0001358071,2014-05-12,,no_price,申报日前无行情,,,,,,
0001358071,2014-08-07,,no_price,申报日前无行情,,,,,,
0001358071,2014-11-06,,no_price,申报日前无行情,,,,,,
0001358071,2015-02-26,2015-02-25,ok,,97.2342,2014-12-31,0.0203,109132000,1.000000,
0001358071,2015-05-05,2015-05-04,ok,,96.0613,2014-12-31,0.0219,109132000,1.000000,
0001358071,2015-07-30,2015-07-29,ok,,95.3909,2014-12-31,0.0228,109132000,1.000000,
0001358071,2015-11-05,2015-11-04,ok,,95.5406,2014-12-31,0.0226,109132000,1.000000,
0001358071,2016-02-25,2016-02-24,ok,,115.7891,2015-12-31,0.0171,120373000,1.000000,
0001358071,2016-05-05,2016-05-04,ok,,115.2388,2015-12-31,0.0176,120373000,1.000000,
0001358071,2016-08-03,2016-08-02,ok,,117.5343,2015-12-31,0.0155,120373000,1.000000,
0001358071,2016-11-09,2016-11-08,ok,,111.7730,2015-12-31,0.0207,120373000,1.000000,
0001358071,2017-02-22,2017-02-21,rejected,最新报告口径 NOPAT=-1.69b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2016-12-31,0.0242,134755000,,
0001358071,2017-05-04,2017-05-03,rejected,最新报告口径 NOPAT=-1.69b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2016-12-31,0.0236,134755000,,
0001358071,2017-08-03,2017-08-02,rejected,最新报告口径 NOPAT=-1.69b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2016-12-31,0.0224,134755000,,
0001358071,2017-11-01,2017-10-31,rejected,最新报告口径 NOPAT=-1.69b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2016-12-31,0.0237,134755000,,
0001358071,2018-02-21,2018-02-20,ok,,31.5530,2017-12-31,0.0294,147956000,1.000000,
0001358071,2018-05-02,2018-05-01,ok,,31.0983,2017-12-31,0.0297,147956000,1.000000,
0001358071,2018-08-02,2018-08-01,ok,,30.9466,2017-12-31,0.0298,147956000,1.000000,
0001358071,2018-10-31,2018-10-30,ok,,29.5158,2017-12-31,0.0315,147956000,1.000000,
0001358071,2019-02-20,2019-02-19,ok,,205.0387,2018-12-31,0.0265,171249000,1.000000,
0001358071,2019-05-01,2019-04-30,ok,,151.4593,2019-03-31,0.0252,199148000,1.000000,
0001358071,2019-08-01,2019-07-31,ok,,162.7967,2019-06-30,0.0190,199185000,1.000000,
0001358071,2019-10-30,2019-10-29,ok,,123.4256,2019-09-30,0.0178,199454000,1.000000,
0001358071,2020-02-19,2020-02-18,rejected,最新报告口径 NOPAT=-0.53b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2019-12-31,0.0156,198984000,,
0001358071,2020-05-01,2020-04-30,rejected,最新报告口径 NOPAT=-8.49b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2020-03-31,0.0064,195326000,,
0001358071,2020-07-31,2020-07-30,rejected,最新报告口径 NOPAT=-8.57b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2020-06-30,0.0055,195285000,,
0001358071,2020-10-27,2020-10-26,rejected,最新报告口径 NOPAT=-9.20b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2020-09-30,0.0079,195323000,,
0001318605,2011-08-12,,no_price,申报日前无行情,,,,,,
0001318605,2011-11-14,,no_price,申报日前无行情,,,,,,
0001318605,2012-02-27,,no_price,申报日前无行情,,,,,,
0001318605,2012-03-28,,no_price,申报日前无行情,,,,,,
0001318605,2012-05-10,,no_price,申报日前无行情,,,,,,
0001318605,2012-08-02,,no_price,申报日前无行情,,,,,,
0001318605,2012-11-07,,no_price,申报日前无行情,,,,,,
0001318605,2013-03-07,,no_price,申报日前无行情,,,,,,
0001318605,2013-05-10,,no_price,申报日前无行情,,,,,,
0001318605,2013-08-09,,no_price,申报日前无行情,,,,,,
0001318605,2013-11-08,,no_price,申报日前无行情,,,,,,
0001318605,2014-02-26,,no_price,申报日前无行情,,,,,,
0001318605,2014-05-09,,no_price,申报日前无行情,,,,,,
0001318605,2014-08-08,,no_price,申报日前无行情,,,,,,
0001318605,2014-11-07,,no_price,申报日前无行情,,,,,,
0001318605,2015-02-26,,no_price,申报日前无行情,,,,,,
0001318605,2015-05-11,,no_price,申报日前无行情,,,,,,
0001318605,2015-08-07,,no_price,申报日前无行情,,,,,,
0001318605,2015-11-05,,no_price,申报日前无行情,,,,,,
0001318605,2016-02-24,,no_price,申报日前无行情,,,,,,
0001318605,2016-05-10,,no_price,申报日前无行情,,,,,,
0001318605,2016-08-05,,no_price,申报日前无行情,,,,,,
0001318605,2016-11-02,,no_price,申报日前无行情,,,,,,
0001318605,2017-03-01,,no_price,申报日前无行情,,,,,,
0001318605,2017-05-10,,no_price,申报日前无行情,,,,,,
0001318605,2017-08-04,,no_price,申报日前无行情,,,,,,
0001318605,2017-11-03,,no_price,申报日前无行情,,,,,,
0001318605,2018-02-23,,no_price,申报日前无行情,,,,,,
0001318605,2018-05-07,,no_price,申报日前无行情,,,,,,
0001318605,2018-08-06,,no_price,申报日前无行情,,,,,,
0001318605,2018-11-02,,no_price,申报日前无行情,,,,,,
0001318605,2019-02-19,,no_price,申报日前无行情,,,,,,
0001318605,2019-04-29,,no_price,申报日前无行情,,,,,,
0001318605,2019-07-29,,no_price,申报日前无行情,,,,,,
0001318605,2019-10-29,,no_price,申报日前无行情,,,,,,
0001318605,2020-02-13,2020-02-12,rejected,结构断点 2019-12-31 之后财年仅 1 < 要求 3 年,,2019-12-31,0.0161,177000000,,
0001318605,2020-04-28,2020-04-27,rejected,结构断点 2019-12-31 之后财年仅 1 < 要求 3 年,,2019-12-31,0.0062,177000000,,
0001318605,2020-04-30,2020-04-29,rejected,结构断点 2019-12-31 之后财年仅 1 < 要求 3 年,,2020-03-31,0.0064,199000000,,
0001318605,2020-07-28,2020-07-27,rejected,结构断点 2019-12-31 之后财年仅 1 < 要求 3 年,,2020-06-30,0.0059,207000000,,
0001318605,2020-10-26,2020-10-23,rejected,结构断点 2019-12-31 之后财年仅 1 < 要求 3 年,,2020-09-30,0.0081,1105000000,,
0001318605,2021-02-08,2021-02-05,rejected,结构断点 2019-12-31 之后财年仅 2 < 要求 3 年,,2020-12-31,0.0119,1083000000,,
0001318605,2021-04-28,2021-04-27,rejected,结构断点 2019-12-31 之后财年仅 2 < 要求 3 年,,2021-03-31,0.0163,1133000000,,
0001318605,2021-04-30,2021-04-29,rejected,结构断点 2019-12-31 之后财年仅 2 < 要求 3 年,,2021-03-31,0.0165,1133000000,,
0001318605,2021-07-27,2021-07-26,rejected,结构断点 2019-12-31 之后财年仅 2 < 要求 3 年,,2021-06-30,0.0125,1119000000,,
0001318605,2021-10-25,2021-10-22,rejected,结构断点 2019-12-31 之后财年仅 2 < 要求 3 年,,2021-09-30,0.0164,1123000000,,
0001318605,2022-02-07,2022-02-04,ok,,130.1523,2021-12-31,0.0192,1129000000,1.000000,
0001318605,2022-04-25,2022-04-22,ok,,204.1197,2022-03-31,0.0281,1157000000,1.000000,
0001318605,2022-05-02,2022-04-29,ok,,198.8987,2022-03-31,0.0299,1157000000,1.000000,
0001318605,2022-07-25,2022-07-22,ok,,250.0650,2022-06-30,0.0281,1155000000,1.000000,
0001318605,2022-10-24,2022-10-21,ok,,77.7536,2022-09-30,0.0425,3468000000,1.000000,
0001318605,2023-01-31,2023-01-30,ok,,48.6125,2022-12-31,0.0352,3475000000,1.000000,
0001318605,2023-04-24,2023-04-21,ok,,55.7405,2023-03-31,0.0352,3468000000,1.000000,
0001318605,2023-07-24,2023-07-21,ok,,56.3364,2023-06-30,0.0386,3478000000,1.000000,
0001318605,2023-10-23,2023-10-20,ok,,57.7028,2023-09-30,0.0486,3493000000,1.000000,
0001318605,2024-01-29,2024-01-26,ok,,63.9235,2023-12-31,0.0408,3485000000,1.000000,
0001318605,2024-04-24,2024-04-23,ok,,58.0637,2024-03-31,0.0465,3484000000,1.000000,
0001318605,2024-07-24,2024-07-23,ok,,60.9241,2024-06-30,0.0428,3481000000,1.000000,
0001318605,2024-10-24,2024-10-23,ok,,66.3104,2024-09-30,0.0421,3497000000,1.000000,
0001318605,2025-01-30,2025-01-29,ok,,50.4550,2024-12-31,0.0452,3498000000,1.000000,
0001318605,2025-04-23,2025-04-22,ok,,51.1018,2025-03-31,0.0440,3521000000,1.000000,
0001318605,2025-04-30,2025-04-29,ok,,52.3314,2025-03-31,0.0417,3521000000,1.000000,
0001318605,2025-07-24,2025-07-23,ok,,51.8088,2025-06-30,0.0443,3519000000,1.000000,
0001318605,2025-10-23,2025-10-22,ok,,56.5703,2025-09-30,0.0401,3526000000,1.000000,
0001318605,2026-01-29,2026-01-28,ok,,45.5123,2025-12-31,0.0424,3528000000,1.000000,
0001318605,2026-04-23,2026-04-22,ok,,45.4122,2026-03-31,0.0434,3538000000,1.000000,
0001318605,2026-04-30,2026-04-29,ok,,45.1768,2026-03-31,0.0440,3538000000,1.000000,
0001318605,2026-07-23,2026-07-22,ok,,44.2055,2026-06-30,0.0471,3540000000,1.000000,
0001164727,2009-07-23,2009-07-22,no_annual,无 filed≤F 的年报行,,,,,,
0001164727,2009-10-29,2009-10-28,no_annual,无 filed≤F 的年报行,,,,,,
0001164727,2010-02-25,2010-02-24,ok,,88.1664,2009-12-31,0.0364,483029539,1.000000,
0001164727,2010-04-27,2010-04-26,ok,,87.2921,2009-12-31,0.0371,483029539,1.000000,
0001164727,2010-07-28,2010-07-27,ok,,96.9372,2009-12-31,0.0303,483029539,1.000000,
0001164727,2010-11-02,2010-11-01,ok,,97.2506,2009-12-31,0.0263,483029539,1.000000,
0001164727,2011-02-24,2011-02-23,ok,,111.0188,2010-12-31,0.0346,500000000,1.000000,
0001164727,2011-04-21,2011-04-20,ok,,111.6997,2010-12-31,0.0342,500000000,1.000000,
0001164727,2011-07-29,2011-07-28,ok,,119.5963,2010-12-31,0.0282,500000000,1.000000,
0001164727,2011-10-27,2011-10-26,ok,,120.4308,2010-12-31,0.0242,500000000,1.000000,
0001164727,2012-02-24,2012-02-23,ok,,63.8037,2011-12-31,0.0198,504000000,1.000000,
0001164727,2012-04-26,2012-04-25,ok,,63.8037,2011-12-31,0.0198,504000000,1.000000,
0001164727,2012-07-26,2012-07-25,ok,,65.5429,2011-12-31,0.0145,504000000,1.000000,
0001164727,2012-11-01,2012-10-31,ok,,64.5384,2011-12-31,0.0175,504000000,1.000000,
0001164727,2013-02-22,2013-02-21,ok,,77.4862,2012-12-31,0.0197,499000000,1.000000,
0001164727,2013-04-30,2013-04-29,ok,,78.2665,2012-12-31,0.0170,499000000,1.000000,
0001164727,2013-07-26,2013-07-25,ok,,75.8881,2012-12-31,0.0258,499000000,1.000000,
0001164727,2013-10-31,2013-10-30,ok,,75.9125,2012-12-31,0.0257,499000000,1.000000,
0001164727,2014-02-21,2014-02-20,rejected,最新报告口径 NOPAT=-2.83b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2013-12-31,0.0273,498000000,,
0001164727,2014-04-25,2014-04-24,rejected,最新报告口径 NOPAT=-2.83b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2013-12-31,0.0268,498000000,,
0001164727,2014-07-30,2014-07-29,rejected,最新报告口径 NOPAT=-2.83b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2013-12-31,0.0257,498000000,,
0001164727,2014-10-30,2014-10-29,rejected,最新报告口径 NOPAT=-2.83b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2013-12-31,0.0232,498000000,,
0001164727,2015-02-20,2015-02-19,ok,,33.2760,2014-12-31,0.0213,499000000,1.000000,
0001164727,2015-04-24,2015-04-23,ok,,33.9384,2014-12-31,0.0193,499000000,1.000000,
0001164727,2015-07-23,2015-07-22,ok,,32.7663,2014-12-31,0.0228,499000000,1.000000,
0001164727,2015-10-29,2015-10-28,ok,,33.0735,2014-12-31,0.0219,499000000,1.000000,
0001164727,2016-02-17,2016-02-16,ok,,11.0902,2015-12-31,0.0181,516000000,1.000000,
0001164727,2016-04-20,2016-04-19,ok,,10.9512,2015-12-31,0.0185,516000000,1.000000,
0001164727,2016-07-20,2016-07-19,ok,,11.8850,2015-12-31,0.0159,516000000,1.000000,
0001164727,2016-10-26,2016-10-25,ok,,11.1603,2015-12-31,0.0179,516000000,1.000000,
0001164727,2017-02-21,2017-02-17,rejected,最新报告口径 NOPAT=-0.17b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2016-12-31,0.0243,532000000,,
0001164727,2017-04-24,2017-04-21,rejected,最新报告口径 NOPAT=-0.17b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2016-12-31,0.0228,532000000,,
0001164727,2017-07-25,2017-07-24,rejected,最新报告口径 NOPAT=-0.17b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2016-12-31,0.0233,532000000,,
0001164727,2017-10-26,2017-10-25,rejected,最新报告口径 NOPAT=-0.17b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2016-12-31,0.0246,532000000,,
0001164727,2018-02-22,2018-02-21,ok,,14.7624,2017-12-31,0.0292,535000000,1.000000,
0001164727,2018-04-26,2018-04-25,ok,,14.5905,2017-12-31,0.0300,535000000,1.000000,
0001164727,2018-07-26,2018-07-25,ok,,14.6332,2017-12-31,0.0298,535000000,1.000000,
0001164727,2018-10-25,2018-10-24,ok,,14.2974,2017-12-31,0.0314,535000000,1.000000,
0001164727,2019-02-21,2019-02-20,ok,,10.6275,2018-12-31,0.0269,535000000,1.000000,
0001164727,2019-04-25,2019-04-24,ok,,11.1257,2019-03-31,0.0254,534000000,1.000000,
0001164727,2019-07-25,2019-07-24,ok,,2.5915,2019-06-30,0.0208,768000000,1.000000,
0001164727,2019-11-05,2019-11-04,ok,,4.8285,2019-09-30,0.0186,822000000,1.000000,
0001164727,2020-02-20,2020-02-19,ok,,16.8600,2019-12-31,0.0152,737000000,1.000000,
0001164727,2020-05-05,2020-05-04,ok,,24.1851,2020-03-31,0.0066,809000000,1.000000,
0001164727,2020-07-30,2020-07-29,ok,,25.7836,2020-06-30,0.0055,805000000,1.000000,
0001164727,2020-10-29,2020-10-28,ok,,28.1150,2020-09-30,0.0085,806000000,1.000000,
0001164727,2021-02-18,2021-02-17,ok,,34.7926,2020-12-31,0.0129,806000000,1.000000,
0001164727,2021-04-29,2021-04-28,ok,,39.0218,2021-03-31,0.0165,802000000,1.000000,
0001164727,2021-07-22,2021-07-21,ok,,37.4226,2021-06-30,0.0127,803000000,1.000000,
0001164727,2021-10-28,2021-10-27,ok,,42.3664,2021-09-30,0.0157,800000000,1.000000,
0001164727,2022-02-24,2022-02-23,ok,,39.4289,2021-12-31,0.0196,801000000,1.000000,
0001164727,2022-04-22,2022-04-21,ok,,24.7128,2022-03-31,0.0290,794000000,1.000000,
0001164727,2022-07-25,2022-07-22,ok,,22.0316,2022-06-30,0.0281,795000000,1.000000,
0001164727,2022-07-28,2022-07-27,ok,,22.9642,2022-06-30,0.0268,795000000,1.000000,
0001164727,2022-11-01,2022-10-31,ok,,15.9166,2022-09-30,0.0407,795000000,1.000000,
0001164727,2023-02-23,2023-02-22,rejected,最新报告口径 NOPAT=-0.04b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2022-12-31,0.0388,795000000,,
0001164727,2023-04-27,2023-04-26,rejected,最新报告口径 NOPAT=-0.11b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2023-03-31,0.0353,795000000,,
0001164727,2023-07-20,2023-07-19,rejected,最新报告口径 NOPAT=-0.20b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2023-06-30,0.0385,795000000,,
0001164727,2023-10-26,2023-10-25,rejected,最新报告口径 NOPAT=-0.25b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2023-09-30,0.0486,796000000,,
0001164727,2024-02-29,2024-02-28,rejected,结构断点 2023-12-31 之后财年仅 1 < 要求 3 年,,2023-12-31,0.0425,841000000,,
0001164727,2024-04-29,2024-04-26,rejected,结构断点 2023-12-31 之后财年仅 1 < 要求 3 年,,2024-03-31,0.0463,1153000000,,
0001164727,2024-07-25,2024-07-24,rejected,结构断点 2023-12-31 之后财年仅 1 < 要求 3 年,,2024-06-30,0.0427,1155000000,,
0001164727,2024-10-24,2024-10-23,rejected,结构断点 2023-12-31 之后财年仅 1 < 要求 3 年,,2024-09-30,0.0421,1149000000,,
0001164727,2025-02-21,2025-02-20,ok,,5.6375,2024-12-31,0.0442,1148000000,1.000000,
0001164727,2025-04-24,2025-04-23,ok,,7.9530,2025-03-31,0.0432,1127000000,1.000000,
0001164727,2025-07-24,2025-07-23,ok,,10.5723,2025-06-30,0.0443,1112000000,1.000000,
0001164727,2025-10-23,2025-10-22,ok,,12.5150,2025-09-30,0.0401,1100000000,1.000000,
0001164727,2026-02-19,2026-02-18,ok,,14.9147,2025-12-31,0.0408,1108000000,1.000000,
0001164727,2026-04-23,2026-04-22,ok,,16.3155,2026-03-31,0.0434,1087000000,1.000000,
0001164727,2026-07-23,2026-07-22,ok,,16.9215,2026-06-30,0.0471,1067000000,1.000000,
0001377013,2010-04-29,2010-04-28,no_annual,无 filed≤F 的年报行,,,,,,
0001377013,2010-08-05,2010-08-04,no_annual,无 filed≤F 的年报行,,,,,,
0001377013,2010-11-04,2010-11-03,no_annual,无 filed≤F 的年报行,,,,,,
0001377013,2011-02-18,2011-02-17,ok,,138.2869,2010-12-31,0.0359,359500000,1.000000,
0001377013,2011-04-28,2011-04-27,ok,,157.3974,2011-03-31,0.0334,349800000,1.000000,
0001377013,2011-07-28,2011-07-27,ok,,182.7181,2011-06-30,0.0298,339600000,1.000000,
0001377013,2011-10-27,2011-10-26,ok,,184.9831,2011-09-30,0.0242,329100000,1.000000,
0001377013,2012-02-17,2012-02-16,ok,,164.1492,2011-12-31,0.0201,335300000,1.000000,
0001377013,2012-04-26,2012-04-25,ok,,171.8395,2012-03-31,0.0198,319000000,1.000000,
0001377013,2012-08-02,2012-08-01,ok,,169.4636,2012-06-30,0.0151,315300000,1.000000,
0001377013,2012-11-05,2012-11-02,ok,,183.9286,2012-09-30,0.0172,310200000,1.000000,
